client,gender,amount,card,retail_service,country,timestamp
Mirelle Robinette,Female,"€74,31",americanexpress,Games,France,9:05:32
Thoma Knutton,Male,"€10,85",visa,Toys,France,8:59:07
Carlynne Innocenti,Female,"€93,83",mastercard,Tools,France,20:27:49
Maxy Danter,Male,"€1,27",visa,Kids,Brazil,23:07:39
Charlie Spreull,Male,"€62,20",visa,Computers,Brazil,22:59:23
Vin Shilliday,Female,"€67,97",americanexpress,Baby,Brazil,3:33:18
Fred Toretta,Male,"€24,38",mastercard,Music,France,11:42:30
Halie Ketley,Bigender,"€51,70",americanexpress,Books,Brazil,11:26:22
Garvin Goulborne,Male,"€25,16",mastercard,Home,Germany,18:28:11
Zora Denniston,Female,"€34,78",americanexpress,Grocery,Brazil,10:01:56
Noland Oakeby,Male,"€56,41",americanexpress,Automotive,Portugal,6:00:32
Sapphira Hyndman,Female,"€8,14",visa,Music,Portugal,18:01:13
Lilla Hudel,Female,"€2,94",americanexpress,Electronics,Brazil,8:25:26
Thedric Gilhespy,Male,"€66,33",americanexpress,Electronics,Brazil,5:50:35
Rosy O'Calleran,Genderfluid,"€94,05",visa,Tools,Brazil,12:52:29
Berna McVicar,Female,"€40,08",mastercard,Industrial,Brazil,2:20:29
Reed Graves,Male,"€68,46",mastercard,Electronics,Brazil,0:38:17
Damara Amner,Female,"€19,17",mastercard,Beauty,Germany,0:01:41
Helena Rookledge,Female,"€72,57",visa,Music,Portugal,18:39:59
Inger Adamovitz,Male,"€61,61",mastercard,Sports,Portugal,16:40:39
Nonna Spinney,Female,"€84,89",mastercard,Health,Brazil,13:47:08
Lilia Setterington,Female,"€15,51",americanexpress,Industrial,Portugal,11:56:25
Linn Faltin,Bigender,"€51,29",mastercard,Books,Portugal,1:02:57
Laraine Hanton,Female,"€93,73",mastercard,Baby,France,23:10:42
Eliza Schofield,Female,"€16,31",visa,Kids,Portugal,6:15:52
Guy Housden,Male,"€5,23",americanexpress,Toys,Brazil,11:41:36
Christoper Constable,Male,"€48,44",mastercard,Industrial,France,1:38:12
Ely Stubbings,Male,"€51,08",mastercard,Books,Argentina,23:11:56
Howard Salzen,Male,"€30,34",americanexpress,Kids,Argentina,10:07:23
Dulsea McCathy,Female,"€40,26",visa,Toys,Portugal,17:19:57
Tilda Houndson,Female,"€29,52",mastercard,Movies,Brazil,13:17:53
Lawry Simonds,Male,"€43,52",visa,Industrial,Brazil,21:49:29
Arni Sheather,Male,"€65,74",mastercard,Health,Portugal,7:46:29
Florinda Rannigan,Female,"€36,50",mastercard,Jewelry,Brazil,1:26:14
Angelico Booeln,Male,"€41,75",americanexpress,Books,Brazil,7:23:35
Jessalin Badsworth,Female,"€33,55",americanexpress,Baby,France,10:45:14
Cammie Domonkos,Female,"€26,23",americanexpress,Games,Brazil,19:58:05
Arlana Dunklee,Female,"€40,83",visa,Movies,Portugal,4:36:20
Elli Sandle,Female,"€33,27",mastercard,Music,Brazil,16:06:25
Elfrieda Dudny,Female,"€90,98",mastercard,Grocery,Argentina,12:20:08
Terra Palfrey,Female,"€37,31",mastercard,Beauty,France,11:38:17
Liliane Gilder,Female,"€9,07",visa,Home,Argentina,23:33:35
Marcos Althorp,Male,"€15,61",visa,Beauty,France,10:38:08
Savina Sempill,Non-binary,"€31,81",mastercard,Garden,Portugal,8:35:22
Dot Denisyuk,Female,"€26,99",americanexpress,Books,Brazil,6:46:28
Clevie Kitchinham,Male,"€48,31",visa,Movies,Portugal,20:41:14
Brendin Jachimczak,Non-binary,"€55,94",americanexpress,Clothing,France,2:01:12
Vinson Woolens,Male,"€58,51",mastercard,Clothing,France,3:10:09
Fern Greed,Female,"€16,18",mastercard,Clothing,Argentina,21:47:26
Lyn Tollfree,Female,"€60,81",mastercard,Games,Brazil,1:50:02
Cam Matonin,Male,"€94,63",americanexpress,Toys,Argentina,6:52:21
North Kuscha,Male,"€8,95",visa,Sports,Portugal,17:30:00
Nettie Mount,Female,"€1,89",americanexpress,Computers,Brazil,1:48:55
Halimeda Hurren,Female,"€71,02",visa,Computers,Portugal,11:26:18
Kary Regelous,Female,"€51,87",visa,Baby,Brazil,9:30:45
Rollo O'Loughane,Male,"€1,46",mastercard,Beauty,France,16:59:18
Reinwald Stutely,Male,"€38,45",americanexpress,Computers,France,7:07:08
Emery Shills,Male,"€18,25",visa,Music,Brazil,7:21:45
Gert Gauld,Female,"€35,64",visa,Games,Brazil,17:40:42
Euphemia Amner,Non-binary,"€9,95",americanexpress,Books,Brazil,17:49:10
Bernelle Schoolcroft,Female,"€2,90",visa,Toys,Portugal,0:40:24
Steffane Donnachie,Female,"€20,87",mastercard,Movies,Portugal,5:51:15
Rosy Dowrey,Female,"€83,07",americanexpress,Garden,Spain,11:45:06
Durant Dawtry,Male,"€38,82",mastercard,Books,Portugal,10:34:36
Caryl Nano,Female,"€4,14",americanexpress,Clothing,Brazil,9:28:12
Antonio Went,Male,"€48,18",visa,Beauty,Portugal,23:47:49
Shurlock Twiddle,Male,"€91,21",visa,Toys,France,2:41:55
Cammy Tucknott,Female,"€23,66",visa,Movies,Argentina,2:04:11
Berkly Clubb,Genderqueer,"€11,86",visa,Health,Brazil,17:05:00
Ivette Dragon,Female,"€54,92",visa,Computers,Portugal,12:28:11
Noel Ramme,Male,"€12,50",mastercard,Music,Brazil,7:58:45
Shawn Beldum,Male,"€48,25",visa,Garden,Portugal,10:46:09
Maurits Peter,Male,"€37,22",americanexpress,Kids,Portugal,8:51:35
Gawen Lambertz,Male,"€24,71",visa,Industrial,France,18:51:18
Arie Mensler,Male,"€40,33",mastercard,Outdoors,Argentina,21:34:33
Melva Welling,Female,"€34,94",mastercard,Baby,Argentina,20:12:11
Trixy Lanney,Female,"€77,01",americanexpress,Clothing,Brazil,11:18:05
Uta Rontsch,Female,"€27,66",americanexpress,Industrial,Portugal,23:49:32
Osbourne Jiricka,Male,"€8,68",visa,Games,France,13:33:33
Art Skipsey,Male,"€47,82",americanexpress,Baby,France,16:53:43
Pebrook Plom,Male,"€53,68",americanexpress,Games,France,16:36:09
Codee Deadman,Female,"€90,05",visa,Outdoors,France,19:38:05
Andre Yablsley,Male,"€93,39",americanexpress,Kids,Argentina,6:13:06
Denny Oaks,Female,"€71,52",mastercard,Jewelry,Portugal,0:23:03
Rhona Tolan,Female,"€44,53",visa,Industrial,Brazil,14:49:32
Terri Morrell,Male,"€31,12",americanexpress,Electronics,Portugal,3:29:06
Joelly Thew,Female,"€41,23",visa,Outdoors,Portugal,16:59:17
Seline Matissoff,Female,"€83,84",mastercard,Clothing,Brazil,12:30:37
Christian Lappine,Female,"€73,25",americanexpress,Health,Brazil,2:47:33
Felipe Capron,Male,"€22,72",americanexpress,Clothing,Portugal,8:22:11
Marwin Corkett,Male,"€12,12",mastercard,Tools,Portugal,0:39:22
Darrel Cowe,Male,"€33,67",americanexpress,Health,Argentina,13:33:47
Charlie Raeside,Male,"€17,93",mastercard,Automotive,France,6:02:02
Vick Chadburn,Male,"€44,32",visa,Tools,France,8:42:48
Eudora Stawell,Female,"€1,03",visa,Music,France,1:01:07
Vernen Trewinnard,Male,"€19,07",visa,Books,France,8:36:10
Darius Cockshtt,Male,"€21,49",visa,Computers,Brazil,10:08:36
Daron Kusick,Male,"€39,27",visa,Outdoors,Brazil,17:03:30
Billye Teasey,Genderfluid,"€99,85",americanexpress,Music,France,3:20:13
Celine Halfhyde,Female,"€62,85",mastercard,Books,France,16:11:07
Thorin Gartery,Male,"€55,22",americanexpress,Shoes,France,6:33:16
Patin Finlater,Male,"€46,95",mastercard,Toys,Brazil,12:19:27
Florie Arundale,Female,"€91,02",visa,Garden,Brazil,13:18:12
Winny Eynaud,Female,"€59,65",visa,Electronics,Portugal,4:36:15
Jacquelin Bolle,Female,"€60,35",mastercard,Kids,Portugal,0:25:51
Felix Begg,Male,"€57,77",americanexpress,Shoes,Argentina,10:04:12
Lew Boord,Male,"€46,27",visa,Books,Argentina,13:29:43
Noellyn Gauvin,Female,"€50,16",mastercard,Books,France,8:48:48
Zeke Strutton,Male,"€95,22",americanexpress,Games,Spain,10:12:18
Tann Ferreli,Male,"€28,10",mastercard,Grocery,France,23:44:06
Francklin Quilliam,Male,"€9,58",mastercard,Health,Portugal,11:46:53
Skyler Sommersett,Male,"€88,57",americanexpress,Jewelry,France,3:25:30
Karia Youtead,Female,"€77,83",mastercard,Health,France,4:52:35
Ethelyn Abells,Female,"€23,71",americanexpress,Toys,Brazil,14:41:21
Venita McIlmorow,Female,"€2,13",visa,Electronics,France,9:22:17
Jasmin Fairney,Female,"€26,05",americanexpress,Kids,Portugal,11:28:27
Lita Lowrey,Female,"€69,32",americanexpress,Home,Portugal,13:31:11
Toma Zelley,Female,"€58,37",mastercard,Kids,Brazil,2:42:13
Daffy Kienlein,Female,"€72,95",visa,Grocery,Portugal,10:51:12
Sarah Rowlatt,Female,"€64,00",americanexpress,Electronics,Brazil,10:01:54
Olva Duligall,Female,"€65,14",mastercard,Sports,France,2:37:34
Clemmie Greed,Male,"€29,29",americanexpress,Kids,Portugal,13:08:56
Lola Zimmerman,Female,"€26,40",visa,Kids,France,10:10:20
Fredi Ashwood,Female,"€4,91",visa,Grocery,Brazil,18:35:41
Roi Winson,Male,"€73,39",mastercard,Health,Brazil,16:48:57
Ginevra BoHlingolsen,Female,"€68,04",mastercard,Garden,Brazil,15:16:15
Celestine Buckney,Female,"€56,24",americanexpress,Home,Brazil,14:34:17
Winnie Ghidini,Female,"€0,59",mastercard,Kids,Brazil,7:48:31
Sigvard Gorstidge,Male,"€48,08",americanexpress,Kids,Portugal,19:06:42
Lorna Pringer,Non-binary,"€68,97",mastercard,Beauty,Argentina,17:46:35
Reginald Rosone,Male,"€54,54",mastercard,Outdoors,Brazil,3:05:12
Philippa Cowtherd,Female,"€33,42",mastercard,Movies,France,12:44:09
Cosme Dalgarnowch,Male,"€63,03",mastercard,Health,Brazil,14:58:15
Arlie Abramovitz,Female,"€27,57",mastercard,Computers,France,2:12:01
Jacklyn Haggett,Bigender,"€74,78",visa,Automotive,Portugal,16:28:49
Fern Yakovitch,Agender,"€24,90",americanexpress,Health,Brazil,13:57:34
Tomi Headly,Bigender,"€46,55",mastercard,Home,France,9:10:47
Olivier Losselyong,Male,"€53,55",americanexpress,Games,Argentina,3:14:12
Brenna Headings,Female,"€48,28",visa,Electronics,Argentina,23:00:04
Ebonee Pessel,Female,"€1,83",visa,Books,Brazil,1:26:10
Walden Topling,Male,"€36,96",mastercard,Beauty,Brazil,3:30:39
Vanya Larrad,Agender,"€25,51",americanexpress,Electronics,Brazil,3:54:46
Bellanca Wraggs,Female,"€17,97",visa,Kids,Argentina,9:03:59
Rikki Nesby,Female,"€51,03",mastercard,Baby,Argentina,8:24:57
Jeffry Giblin,Male,"€21,78",visa,Home,Portugal,13:44:07
Rudiger Birnie,Male,"€79,89",mastercard,Tools,Brazil,23:15:59
Clemente Zapata,Male,"€44,83",mastercard,Garden,France,14:53:45
Darcey Quiddihy,Female,"€86,28",visa,Books,Argentina,14:36:18
Luz Callendar,Female,"€30,44",americanexpress,Shoes,France,10:15:57
Marguerite Spofford,Female,"€42,15",mastercard,Outdoors,France,5:04:13
Sinclair Sommerlin,Male,"€17,60",visa,Sports,Brazil,18:49:56
Bari Loughhead,Female,"€4,14",americanexpress,Baby,France,21:51:22
Carilyn Longwood,Female,"€43,28",visa,Clothing,Brazil,18:31:04
Shellysheldon Dagg,Male,"€12,94",americanexpress,Jewelry,Portugal,15:51:07
Roseline Gulc,Female,"€2,32",mastercard,Outdoors,France,20:28:32
Norton Fuster,Male,"€86,88",americanexpress,Music,France,13:05:15
Zebulen Rawdall,Male,"€54,93",americanexpress,Toys,Brazil,15:17:48
Hube Scates,Male,"€43,30",visa,Jewelry,Brazil,23:22:43
Alanson Normanvell,Male,"€63,50",mastercard,Baby,Brazil,19:24:00
Everett Nitto,Male,"€98,64",visa,Sports,Brazil,7:14:53
Jeramie Duesbury,Male,"€79,62",americanexpress,Beauty,Portugal,9:12:47
Alyda MacNamee,Female,"€15,22",americanexpress,Automotive,France,0:32:41
Robby Takos,Female,"€2,10",americanexpress,Jewelry,Brazil,21:33:45
Early Jendrach,Agender,"€28,14",americanexpress,Shoes,Brazil,3:26:44
Florrie Boother,Female,"€86,87",americanexpress,Automotive,Argentina,7:37:02
Raychel McCroft,Female,"€43,44",mastercard,Home,Brazil,18:37:10
Liuka Stocks,Female,"€19,22",mastercard,Sports,Portugal,1:07:27
Husain Adolthine,Male,"€7,98",mastercard,Clothing,Portugal,14:56:09
Judie Astling,Female,"€35,67",visa,Baby,France,2:24:37
Robby Divell,Female,"€63,77",americanexpress,Beauty,France,9:00:49
Kathrine Martin,Female,"€55,84",americanexpress,Baby,Argentina,16:36:46
Elisabet Schwant,Female,"€26,90",americanexpress,Kids,France,2:08:43
Ulick Lapre,Male,"€2,04",visa,Electronics,Portugal,15:30:33
Mary Vanyashin,Female,"€62,52",mastercard,Kids,Brazil,16:20:02
Pincas Sylvester,Male,"€22,52",americanexpress,Home,Portugal,21:29:12
Agustin Every,Male,"€15,61",mastercard,Garden,Brazil,20:24:40
Giulio Howling,Male,"€19,37",americanexpress,Beauty,Brazil,15:14:22
Bartholomeus Sprull,Male,"€55,79",visa,Music,France,0:18:16
Ben Deek,Male,"€87,40",americanexpress,Sports,Portugal,2:49:59
Odelinda Obray,Female,"€34,45",visa,Sports,Argentina,21:34:52
Cherice Laneham,Female,"€30,42",americanexpress,Clothing,France,9:28:34
Joel Megany,Male,"€8,77",visa,Music,Portugal,0:23:02
Bobbie Targetter,Male,"€45,75",mastercard,Clothing,France,14:59:20
Emelda Shetliff,Female,"€83,71",visa,Baby,Brazil,0:45:13
Kaitlin Hedworth,Agender,"€79,23",mastercard,Tools,France,16:07:36
Danielle Rookes,Female,"€53,38",americanexpress,Music,Brazil,12:42:22
Harrie Rideout,Female,"€34,42",americanexpress,Music,Portugal,16:37:34
Jilly Munt,Genderqueer,"€74,46",americanexpress,Baby,France,1:27:46
Addie MacKibbon,Male,"€88,51",visa,Computers,France,8:47:10
Lyle Roarty,Male,"€70,83",americanexpress,Grocery,Brazil,2:30:42
Bartolemo Capnerhurst,Male,"€43,50",americanexpress,Books,Argentina,14:15:00
Emmanuel Heed,Male,"€75,59",americanexpress,Toys,Brazil,20:47:46
Ermentrude Gossling,Female,"€46,53",mastercard,Automotive,Argentina,14:00:45
Maryanna Doyle,Female,"€83,01",americanexpress,Games,France,10:07:40
Jasmina Van der Daal,Female,"€3,86",americanexpress,Sports,France,6:53:51
Rivy Kintzel,Female,"€19,50",americanexpress,Industrial,Portugal,22:44:55
Cobby Biggerdike,Male,"€62,08",americanexpress,Baby,Portugal,2:04:24
Marin Holbury,Female,"€47,24",americanexpress,Computers,Brazil,16:10:10
Gun Ashbee,Male,"€61,34",mastercard,Electronics,Argentina,19:29:15
Mathilde Pizey,Female,"€98,57",mastercard,Clothing,Brazil,23:13:22
Ricard Weippert,Male,"€29,89",americanexpress,Movies,France,8:25:11
Roxanna Muzzall,Female,"€48,59",mastercard,Sports,France,23:33:19
Virginia McFater,Female,"€27,79",americanexpress,Industrial,Portugal,22:54:09
Rosie Hannabuss,Female,"€71,32",americanexpress,Shoes,Portugal,13:57:13
Nevin Neem,Male,"€88,31",americanexpress,Jewelry,Portugal,5:34:02
Carrissa Swadlin,Non-binary,"€42,74",mastercard,Baby,Portugal,16:53:24
Ely Keyhoe,Male,"€72,62",visa,Games,Brazil,9:19:38
Ethelin Burden,Female,"€38,03",americanexpress,Kids,France,10:31:35
Rance Lattimer,Male,"€30,45",americanexpress,Kids,Brazil,18:56:07
Sandra Boller,Female,"€24,04",americanexpress,Games,Portugal,5:27:31
Glen Elleray,Female,"€59,06",mastercard,Tools,Brazil,17:30:33
Ami Bruhnke,Female,"€93,93",visa,Games,Spain,10:03:48
Maryjane Rowan,Female,"€46,19",visa,Beauty,France,18:04:29
Osborn Rallinshaw,Male,"€89,18",mastercard,Computers,Brazil,20:37:20
Bradly McGuinley,Male,"€58,00",americanexpress,Electronics,Portugal,22:08:43
Magdaia Bosomworth,Female,"€11,16",mastercard,Grocery,Brazil,1:11:57
Anatole Caffrey,Non-binary,"€98,69",visa,Outdoors,France,11:08:47
Tally Allsopp,Female,"€52,22",americanexpress,Home,Brazil,11:02:36
Tobe Comiskey,Female,"€93,37",visa,Movies,France,12:27:49
Ophelia Newbury,Genderqueer,"€59,58",mastercard,Baby,France,9:01:18
Hubert McCool,Male,"€73,32",visa,Tools,France,18:13:34
Anna Ivashkov,Female,"€1,34",visa,Kids,Argentina,20:55:28
Barrett Shayler,Male,"€27,43",americanexpress,Grocery,Brazil,10:55:32
Carlita Daintrey,Female,"€22,22",mastercard,Home,France,19:19:30
Bernie Williment,Female,"€68,49",mastercard,Health,France,1:22:42
Arlena McGrail,Female,"€31,52",visa,Books,Portugal,0:05:29
Correna Bendley,Female,"€82,82",visa,Games,Brazil,3:42:26
Monika Heddy,Female,"€67,80",americanexpress,Computers,Portugal,4:50:12
Roze McSparran,Agender,"€68,21",mastercard,Sports,Argentina,4:53:28
Morissa Fayers,Female,"€79,06",americanexpress,Computers,Argentina,13:05:52
Angele Chong,Female,"€22,86",visa,Computers,Brazil,19:05:14
Vannie Swainsbury,Female,"€91,32",americanexpress,Sports,Brazil,1:01:17
Loreen Diggins,Female,"€30,98",americanexpress,Computers,France,3:48:25
Conny Sollowaye,Female,"€85,23",mastercard,Industrial,Brazil,1:15:05
Helyn Hans,Non-binary,"€98,83",mastercard,Computers,Brazil,19:37:45
Hilde MacKilroe,Female,"€73,19",mastercard,Movies,France,10:52:25
Leonidas Carmen,Male,"€87,83",americanexpress,Kids,Brazil,6:10:56
Oliver Clemmensen,Male,"€47,65",mastercard,Grocery,Portugal,9:32:36
Issy Jeannesson,Female,"€37,69",visa,Games,Brazil,7:52:41
Valeda Brickham,Female,"€94,99",mastercard,Computers,Brazil,2:00:30
Gui Broader,Female,"€66,56",americanexpress,Baby,Germany,12:07:28
Kerry Casier,Male,"€9,18",visa,Beauty,Germany,5:38:21
Terri Teggart,Male,"€54,15",mastercard,Beauty,Brazil,7:47:08
David Yitzhok,Polygender,"€51,51",mastercard,Movies,Portugal,13:39:47
Theo Aves,Female,"€96,56",visa,Tools,Brazil,17:29:34
Hedda Golby,Female,"€73,11",mastercard,Grocery,Brazil,10:40:31
Kurtis Heinish,Male,"€22,20",mastercard,Outdoors,Portugal,1:29:58
Sibyl Strivens,Male,"€27,67",visa,Toys,France,14:18:44
Chic Duling,Male,"€0,03",mastercard,Industrial,Portugal,11:44:44
Shelby Simonitto,Male,"€86,83",mastercard,Kids,France,4:10:30
Ivie Butterwick,Female,"€30,16",visa,Games,France,6:32:58
Birch Riseborough,Male,"€0,29",visa,Jewelry,France,12:18:05
Annaliese Cardow,Female,"€0,36",mastercard,Home,France,2:52:43
Ty Geekie,Male,"€57,88",mastercard,Games,France,11:10:33
Byrom Mengo,Male,"€29,79",mastercard,Baby,Portugal,6:31:33
Howie Adolfsen,Male,"€56,94",mastercard,Grocery,Germany,17:10:58
Ericha Guilaem,Female,"€78,81",mastercard,Beauty,Brazil,7:08:14
Lucina Dominetti,Female,"€31,63",americanexpress,Sports,Brazil,1:21:18
Sigrid Yaknov,Polygender,"€27,93",mastercard,Tools,Portugal,12:37:08
Ferdinande Struss,Female,"€35,74",americanexpress,Clothing,Argentina,0:03:42
Verine Grimshaw,Female,"€89,76",mastercard,Garden,Portugal,14:02:52
Marie-ann Carradice,Female,"€62,83",visa,Toys,Brazil,4:15:05
Mable Traill,Female,"€45,02",mastercard,Electronics,Brazil,6:01:14
Georgine Sillis,Female,"€55,50",americanexpress,Industrial,Brazil,6:35:15
Patricio Bontine,Polygender,"€88,11",visa,Garden,France,5:45:07
Maxie Antoniak,Female,"€1,49",visa,Sports,Argentina,7:08:07
Arlena Woolnough,Female,"€75,57",mastercard,Books,Brazil,10:35:32
Chan Drew,Male,"€7,23",mastercard,Tools,Brazil,1:56:23
Christophe McQuirk,Male,"€6,31",americanexpress,Electronics,Portugal,16:25:55
Loralee Phebey,Female,"€79,55",americanexpress,Automotive,Argentina,1:35:09
Link Mew,Male,"€39,67",americanexpress,Music,Portugal,5:54:05
Rozella Jelkes,Female,"€17,37",mastercard,Computers,Brazil,9:24:58
Yvor Smillie,Male,"€14,68",americanexpress,Industrial,Brazil,23:45:14
June Huchot,Bigender,"€47,14",mastercard,Tools,Portugal,17:40:27
Viva Schukert,Female,"€85,29",americanexpress,Computers,France,7:19:55
Trent Sowle,Male,"€25,19",mastercard,Tools,Brazil,17:01:33
Trula Maud,Female,"€47,84",visa,Shoes,France,9:50:59
Byron Veness,Male,"€27,27",visa,Computers,France,2:58:27
Alica Midgley,Genderqueer,"€5,83",visa,Outdoors,France,11:45:33
Mahmud Shelliday,Male,"€58,21",americanexpress,Electronics,France,12:00:02
Trixi Longmuir,Polygender,"€34,64",mastercard,Outdoors,Portugal,11:03:53
Slade Weaving,Male,"€3,63",mastercard,Electronics,France,18:30:25
Jayme Daldry,Female,"€82,47",americanexpress,Baby,France,17:17:32
Cheri Logsdale,Bigender,"€45,18",mastercard,Grocery,Portugal,12:37:23
Jareb Warlawe,Male,"€96,97",visa,Electronics,Brazil,7:18:40
Brandice Torn,Non-binary,"€84,88",americanexpress,Computers,Portugal,3:08:05
Pace Joddins,Male,"€93,24",visa,Music,Argentina,19:06:12
Lucie Jikovsky,Female,"€38,48",visa,Music,Argentina,15:08:22
Briny Dik,Female,"€2,01",visa,Movies,France,4:36:13
Alano Padbery,Male,"€5,09",mastercard,Kids,Brazil,18:25:00
Donall Evequot,Male,"€33,83",mastercard,Clothing,France,7:53:57
Cordy Helks,Male,"€53,11",mastercard,Industrial,Portugal,2:33:19
Isa Titley,Female,"€70,42",visa,Health,Portugal,23:32:08
Luca Dallon,Male,"€82,09",americanexpress,Kids,France,14:55:24
Evangeline Cawt,Female,"€54,45",visa,Computers,Argentina,0:21:03
Rudyard Keary,Male,"€32,75",mastercard,Automotive,Brazil,13:01:12
Emeline Yesson,Non-binary,"€96,95",visa,Jewelry,Brazil,23:26:25
Gennifer Wannes,Female,"€8,75",americanexpress,Clothing,France,17:26:16
Frederich Chittim,Male,"€50,46",visa,Garden,Portugal,1:13:47
Billy Gavey,Male,"€87,94",visa,Health,France,3:20:13
Sande Vasyanin,Female,"€20,38",visa,Books,Argentina,22:27:04
Normy Lind,Male,"€7,74",visa,Garden,Argentina,12:24:17
Balduin Satterley,Genderfluid,"€0,43",mastercard,Toys,France,7:09:08
Marietta Nairne,Female,"€93,80",mastercard,Shoes,Argentina,1:10:57
Taber Gorthy,Male,"€59,50",visa,Outdoors,Brazil,10:03:26
Doreen Prandini,Female,"€52,47",americanexpress,Sports,Argentina,7:15:37
Carri Nappin,Female,"€6,57",americanexpress,Baby,Brazil,19:56:44
Jerri Prester,Male,"€90,16",americanexpress,Outdoors,Portugal,19:43:50
Hamlen Cominotti,Male,"€60,55",mastercard,Movies,Brazil,1:47:53
Harmon Sisley,Non-binary,"€46,40",mastercard,Garden,France,19:21:19
Delinda Hatto,Female,"€3,57",visa,Movies,Portugal,5:48:12
Euphemia Bernot,Female,"€79,22",americanexpress,Tools,Brazil,6:32:47
Marven Stalman,Male,"€83,69",americanexpress,Grocery,Portugal,3:38:08
Bobbee Brandi,Female,"€30,59",visa,Games,Portugal,1:48:07
Sidoney Godmar,Female,"€12,34",mastercard,Sports,France,11:48:20
Nappy Phipp,Non-binary,"€23,12",mastercard,Automotive,Argentina,9:17:18
Mil Boken,Female,"€88,11",mastercard,Computers,Argentina,2:36:35
Charlotte Deery,Female,"€30,46",mastercard,Clothing,Argentina,17:58:51
Kacie Crinidge,Female,"€41,90",mastercard,Kids,France,18:48:29
Zahara Iacobacci,Female,"€63,96",mastercard,Garden,Portugal,4:02:39
Seymour Doubrava,Male,"€66,68",mastercard,Home,France,9:06:41
Anton Rihanek,Male,"€17,64",visa,Toys,Portugal,20:20:37
Chip Littleproud,Male,"€76,38",americanexpress,Games,Brazil,5:18:12
Daniela Bengough,Female,"€98,05",visa,Movies,France,2:05:19
Sosanna Jesteco,Female,"€1,08",americanexpress,Outdoors,France,15:43:09
Rosaleen Tremontana,Female,"€88,58",mastercard,Sports,Portugal,4:46:30
Jannelle Croizier,Female,"€77,38",americanexpress,Beauty,Argentina,15:15:07
Nettle Danton,Genderfluid,"€69,72",americanexpress,Movies,Portugal,16:24:35
Hazel Grayston,Female,"€41,33",mastercard,Games,Brazil,7:31:06
Jenilee Greeding,Female,"€8,82",americanexpress,Games,Portugal,6:02:55
Robin Vido,Male,"€8,65",mastercard,Books,Portugal,10:44:26
Estelle Yakovliv,Female,"€51,02",mastercard,Kids,France,0:27:13
Clemmy Gage,Bigender,"€19,46",mastercard,Music,France,12:31:24
Viva Kleinschmidt,Female,"€17,84",mastercard,Jewelry,France,13:28:09
Timotheus Bezarra,Male,"€98,56",americanexpress,Baby,Brazil,8:32:44
Linet Wheway,Female,"€35,77",visa,Home,Brazil,18:56:21
Susana Craxford,Female,"€27,67",americanexpress,Grocery,Spain,5:24:27
Lev Lobe,Male,"€2,25",americanexpress,Garden,Portugal,1:53:43
Papageno Vater,Male,"€89,88",visa,Clothing,Brazil,14:59:10
Tristam Pahl,Male,"€26,68",americanexpress,Health,Portugal,11:07:32
Phaedra Mundell,Female,"€39,56",americanexpress,Sports,Brazil,16:03:40
Finley Gillibrand,Male,"€43,27",mastercard,Toys,Argentina,2:12:01
Mic Gelland,Male,"€6,96",visa,Books,Portugal,16:25:05
Pierrette Mughal,Female,"€81,17",mastercard,Computers,Germany,20:39:53
Aaren Hellard,Female,"€64,45",visa,Automotive,Brazil,4:51:33
Erny Jessup,Male,"€46,17",visa,Grocery,Portugal,21:57:30
Charis Balfe,Female,"€86,17",visa,Tools,Germany,7:36:20
Olenolin Brimilcombe,Male,"€24,84",americanexpress,Games,Brazil,18:11:19
Allix O'Cullinane,Female,"€34,42",americanexpress,Games,Portugal,17:46:41
Ninon Drance,Female,"€21,71",americanexpress,Garden,Brazil,18:32:21
Sonny Halewood,Female,"€87,11",visa,Automotive,Portugal,5:10:19
Wright Durno,Male,"€61,73",mastercard,Music,Brazil,19:59:05
Harvey Auston,Male,"€35,63",americanexpress,Books,Brazil,15:21:04
Dallon Rushmare,Male,"€35,11",americanexpress,Clothing,Portugal,20:46:27
Opaline MacKean,Female,"€83,58",mastercard,Kids,Argentina,10:44:05
Levon Ashlin,Male,"€25,51",americanexpress,Toys,Brazil,9:14:14
Erin Dawkins,Female,"€38,29",visa,Computers,Brazil,20:48:23
Morie O'Heneghan,Polygender,"€53,14",americanexpress,Clothing,France,13:33:17
Gris Gall,Male,"€4,90",visa,Sports,Brazil,6:18:17
Augustina McSwan,Female,"€22,20",mastercard,Electronics,Argentina,22:00:23
Kore Menghi,Female,"€97,29",visa,Garden,Brazil,9:21:40
Nefen Getty,Male,"€50,38",americanexpress,Grocery,Brazil,8:47:38
Bride Sidery,Female,"€44,56",americanexpress,Jewelry,Portugal,9:08:47
Bambie Beyer,Female,"€50,94",visa,Music,Portugal,20:23:01
Clare Petruk,Male,"€50,33",visa,Industrial,Germany,9:56:27
Elise Grainge,Female,"€37,63",americanexpress,Beauty,Brazil,7:38:12
Odelle Camelli,Female,"€63,28",mastercard,Toys,Argentina,5:55:53
Sergent McCarly,Male,"€75,04",mastercard,Toys,Portugal,23:10:00
Stacee Giraudel,Genderqueer,"€39,27",americanexpress,Computers,Argentina,0:02:56
Titos Bardill,Male,"€19,99",visa,Toys,Portugal,23:03:18
Batholomew Gioan,Male,"€4,50",mastercard,Jewelry,Portugal,10:57:08
Wendeline Beadle,Polygender,"€80,82",visa,Beauty,Portugal,13:40:35
