client,gender,amount,card,retail_service,country,timestamp
Reinold Gallardo,Male,"€49,15",americanexpress,Home,Brazil,10:33:27
Vail Nicklen,Male,"€23,75",visa,Sports,Brazil,17:55:02
Sibella Fludder,Female,"€58,84",visa,Books,Brazil,4:48:41
Nicolina Ahearne,Female,"€66,07",mastercard,Jewelry,Brazil,8:12:07
Natka Betchley,Female,"€35,70",americanexpress,Home,France,3:54:27
Lamar Bethel,Male,"€88,25",visa,Grocery,Brazil,9:36:15
Julietta Howle,Female,"€73,38",americanexpress,Garden,Portugal,1:19:37
Lane Kovnot,Female,"€57,80",visa,Movies,Spain,20:53:14
Kaitlynn Geraudy,Female,"€87,36",americanexpress,Grocery,Brazil,19:07:07
Dania Moralas,Female,"€31,88",americanexpress,Automotive,France,1:48:57
Dory Bradie,Male,"€95,94",visa,Garden,France,11:32:19
Husein Marquot,Non-binary,"€13,49",mastercard,Computers,Brazil,23:50:35
Dasha Selkirk,Female,"€51,78",visa,Baby,Brazil,7:53:04
Armand Branton,Male,"€40,24",americanexpress,Home,Brazil,12:32:12
Allie Trathen,Genderfluid,"€37,73",visa,Books,Portugal,21:10:14
Garwood Hancox,Male,"€77,52",mastercard,Games,Brazil,13:36:04
Belva Peetermann,Female,"€60,95",mastercard,Electronics,Portugal,23:29:47
Eugenio Poley,Male,"€86,54",visa,Games,Brazil,1:19:18
Bill Fildery,Male,"€9,92",mastercard,Kids,Brazil,18:48:35
Cad Bowle,Male,"€92,73",mastercard,Jewelry,Brazil,19:10:27
Angelika Lardez,Female,"€53,31",visa,Home,Portugal,1:25:55
Penn Leggatt,Male,"€57,19",americanexpress,Industrial,France,11:15:51
Casie Gait,Female,"€48,20",americanexpress,Tools,Brazil,15:43:16
Land Cartlidge,Male,"€16,85",mastercard,Health,Brazil,21:14:15
Evangelin Dunbleton,Female,"€3,28",americanexpress,Tools,Portugal,15:10:10
Myrta Blackaller,Female,"€81,68",visa,Sports,Portugal,6:41:14
Dana Dincey,Male,"€29,87",americanexpress,Jewelry,Brazil,10:45:21
Melodie Blundel,Female,"€98,18",visa,Tools,Brazil,10:55:56
Esdras Shutt,Male,"€12,94",visa,Automotive,Brazil,21:26:21
Belle Gilphillan,Female,"€21,88",americanexpress,Shoes,Portugal,8:40:19
Datha Zellmer,Bigender,"€30,51",mastercard,Computers,Brazil,5:11:54
Robbi Dumbleton,Non-binary,"€83,30",mastercard,Clothing,Brazil,0:05:03
Agace Hunte,Genderfluid,"€60,80",visa,Health,Portugal,4:12:04
Kenny Wyleman,Male,"€53,57",visa,Computers,Brazil,20:20:57
Konstantine Torri,Male,"€56,55",mastercard,Health,France,7:00:00
Waldon Synnot,Male,"€58,42",visa,Sports,Brazil,6:03:32
Ferne Levens,Female,"€58,01",visa,Sports,France,7:43:00
Lucius McNern,Male,"€52,93",visa,Grocery,Brazil,9:03:32
Palmer Pietzner,Male,"€59,70",americanexpress,Garden,Brazil,6:28:15
Petronilla Babalola,Polygender,"€50,04",mastercard,Grocery,Brazil,16:16:48
Filberte Deeming,Male,"€24,09",americanexpress,Kids,France,1:31:18
Bari Lago,Female,"€78,95",visa,Music,Brazil,15:41:49
Felita MacTrustam,Female,"€42,33",americanexpress,Beauty,Portugal,22:47:14
Karalynn Brunke,Genderfluid,"€49,02",mastercard,Health,France,11:01:47
Bevan Buckeridge,Male,"€61,31",visa,Sports,France,6:13:54
Scarlet Kynforth,Female,"€1,15",americanexpress,Beauty,Argentina,0:52:32
Pasquale Wanka,Male,"€8,41",americanexpress,Outdoors,Brazil,17:39:09
Jeth Mashal,Male,"€31,21",visa,Tools,Portugal,15:07:10
Nowell Doncom,Male,"€79,02",americanexpress,Health,Portugal,10:59:56
Guendolen Smye,Female,"€28,39",visa,Books,Argentina,4:57:16
Klemens Polotti,Male,"€99,49",visa,Industrial,Brazil,18:48:39
Barnard Badini,Male,"€50,47",americanexpress,Industrial,Portugal,7:53:56
Averill Kersting,Male,"€99,34",visa,Movies,Portugal,4:43:11
Rica Wardall,Female,"€57,48",americanexpress,Books,Portugal,5:02:50
Vittorio Syphus,Agender,"€73,69",visa,Books,Germany,14:14:41
Emlynne Georgeou,Female,"€36,15",mastercard,Computers,Brazil,2:46:47
Waite Dumbar,Male,"€50,12",mastercard,Music,Portugal,1:03:26
Celine Carder,Female,"€0,24",americanexpress,Jewelry,Argentina,3:15:30
Cecily Fernandes,Female,"€46,58",mastercard,Electronics,Portugal,1:04:15
Norrie Goundsy,Male,"€17,30",americanexpress,Electronics,France,15:40:05
Shelia Dominka,Female,"€90,38",visa,Shoes,Argentina,5:40:21
Devlin Ellum,Male,"€6,25",visa,Sports,France,11:45:40
Coral McMeanma,Female,"€68,76",americanexpress,Shoes,Brazil,9:10:30
Lodovico Shorto,Male,"€91,13",visa,Grocery,Portugal,20:50:33
Early Coils,Male,"€41,11",visa,Computers,Argentina,1:24:32
Sondra Haggerstone,Female,"€31,29",visa,Industrial,Portugal,13:26:47
Jarrod Crooks,Polygender,"€29,51",mastercard,Sports,France,21:50:21
Kienan Olliver,Male,"€53,12",mastercard,Beauty,Brazil,1:17:20
Fanny Pomfrett,Female,"€96,47",mastercard,Kids,France,4:59:38
Tull McAteer,Agender,"€11,73",visa,Outdoors,Portugal,7:45:08
Michaelina Raise,Female,"€51,06",americanexpress,Sports,Brazil,1:04:51
Amalea Almon,Female,"€53,34",americanexpress,Toys,Portugal,2:16:52
Marcia Hartegan,Female,"€0,03",visa,Music,Brazil,12:26:55
Gustavus Norcott,Male,"€45,49",mastercard,Baby,Brazil,5:33:59
Vic Bertholin,Male,"€4,54",mastercard,Beauty,Argentina,20:02:29
Gregoire Szapiro,Male,"€0,31",mastercard,Games,Portugal,16:33:46
Nanine Ortzen,Female,"€54,22",visa,Automotive,Portugal,16:24:52
Abbye Dinneen,Female,"€90,13",visa,Home,Portugal,2:15:10
Paddie Huerta,Male,"€40,80",americanexpress,Automotive,Portugal,15:35:24
Danny Hachard,Male,"€30,36",americanexpress,Grocery,France,22:39:04
Ronnica Fleckness,Female,"€58,95",mastercard,Music,Brazil,0:41:51
Umberto Vanyard,Male,"€78,14",visa,Automotive,Brazil,17:30:48
Rutter Annakin,Male,"€15,57",americanexpress,Computers,Brazil,17:58:15
Nani Pieter,Female,"€41,69",mastercard,Shoes,Portugal,23:34:46
Michelle Meekins,Female,"€48,05",mastercard,Automotive,Germany,21:56:24
Yves Menure,Genderfluid,"€16,84",americanexpress,Beauty,Brazil,20:48:14
Charline Terris,Female,"€52,87",visa,Music,Brazil,11:24:22
Kaleena Harwood,Female,"€57,11",visa,Movies,Portugal,4:08:26
Shermy Armatys,Male,"€58,65",mastercard,Garden,Argentina,0:07:45
Padraig Campbell-Dunlop,Agender,"€86,65",visa,Movies,France,21:18:44
Virginie Morl,Female,"€74,57",americanexpress,Jewelry,France,0:23:40
Rosella Crockatt,Female,"€68,33",mastercard,Electronics,Portugal,23:09:56
Ellyn Wakeford,Female,"€31,94",americanexpress,Clothing,France,7:22:00
Luciano Andrichak,Male,"€28,26",mastercard,Toys,Brazil,2:46:05
Daron Huyton,Female,"€83,80",visa,Toys,Spain,3:11:12
Rosalind Jeness,Female,"€3,58",visa,Grocery,Germany,1:33:45
Camey Bentham,Male,"€48,12",americanexpress,Automotive,Portugal,23:40:50
Moore Kittoe,Male,"€83,04",visa,Clothing,Brazil,4:27:52
Worth Simonou,Male,"€48,77",mastercard,Industrial,Brazil,16:52:50
Ursala Heigold,Female,"€39,92",mastercard,Garden,Argentina,10:03:53
Agatha Patrono,Female,"€14,17",americanexpress,Music,Brazil,12:45:49
Ericha Martinetto,Female,"€93,89",visa,Outdoors,Portugal,8:55:13
Westleigh Armsby,Male,"€2,79",americanexpress,Garden,Brazil,6:55:43
Bertram Steinson,Male,"€64,16",americanexpress,Movies,Portugal,2:17:41
Sosanna Amis,Genderqueer,"€68,39",americanexpress,Movies,Portugal,2:54:02
Jaymee Curlis,Female,"€80,10",americanexpress,Garden,Brazil,10:01:40
Auria Teanby,Female,"€73,63",visa,Tools,Brazil,11:34:02
Cathyleen De Simoni,Female,"€32,64",mastercard,Toys,Brazil,9:05:30
Kayle Syphus,Female,"€55,28",visa,Tools,France,21:21:14
Gisella Calbaithe,Female,"€93,77",mastercard,Clothing,Brazil,5:31:41
Abbott Fritchley,Male,"€32,14",americanexpress,Grocery,Argentina,4:26:25
Noemi Pummell,Female,"€80,93",visa,Industrial,France,14:12:43
Ario Dack,Male,"€3,50",visa,Industrial,Brazil,20:07:51
Leta Donneely,Female,"€22,64",mastercard,Baby,Germany,9:57:40
Harmonie Winney,Female,"€75,65",visa,Movies,Portugal,21:21:04
Saunder Buckham,Male,"€39,90",mastercard,Books,France,9:58:53
Emelen Mindenhall,Genderqueer,"€20,27",mastercard,Sports,Portugal,14:26:13
Evania Sicely,Agender,"€46,26",visa,Beauty,Portugal,0:05:52
Niall Pohlak,Male,"€88,13",mastercard,Automotive,Portugal,5:07:44
Marlane Da Costa,Female,"€17,36",mastercard,Shoes,Portugal,5:00:38
Manda Tuminelli,Female,"€41,48",americanexpress,Health,Brazil,1:30:35
Keven Laval,Male,"€65,90",mastercard,Computers,France,19:36:42
Jenny Budgey,Female,"€85,38",visa,Home,Brazil,21:27:43
Devon Hannam,Female,"€29,95",americanexpress,Jewelry,Argentina,18:44:18
Guillema Huddart,Female,"€63,53",americanexpress,Sports,Brazil,16:16:41
Vivian Bickerstasse,Female,"€9,59",visa,Kids,France,18:45:08
Elbertine Aldcorne,Female,"€16,67",mastercard,Baby,Portugal,1:23:20
Kacey Bragge,Agender,"€7,96",visa,Clothing,France,23:29:25
Eugine Baukham,Female,"€13,04",americanexpress,Outdoors,Portugal,7:42:15
Berrie Leathley,Female,"€45,50",americanexpress,Grocery,Brazil,22:07:39
Arne Rown,Male,"€26,22",visa,Grocery,France,7:12:42
Sherwood Whellans,Male,"€12,62",americanexpress,Health,Brazil,2:15:43
Mateo Yerrington,Male,"€56,25",visa,Baby,France,22:32:46
Winonah Mille,Female,"€64,14",mastercard,Clothing,France,1:56:03
Aldis Kulvear,Male,"€24,63",americanexpress,Baby,Brazil,17:41:23
Tobiah Emms,Male,"€9,79",americanexpress,Music,Portugal,13:16:38
Latashia Critcher,Female,"€49,64",americanexpress,Movies,Argentina,20:59:46
Louie Mountstephen,Male,"€64,44",mastercard,Home,Brazil,22:09:16
Cloe Arnaudon,Female,"€89,13",americanexpress,Jewelry,Portugal,17:16:16
Alard Erasmus,Male,"€78,81",mastercard,Clothing,Portugal,13:18:53
Catharine Kingsmill,Female,"€1,41",visa,Music,Germany,8:16:21
Lexie Burcher,Female,"€29,12",visa,Computers,Brazil,10:04:45
Adam Endley,Male,"€91,19",mastercard,Industrial,Brazil,0:41:56
Lorna Longbottom,Female,"€87,72",americanexpress,Books,France,19:09:16
Anthia Gyngell,Female,"€26,08",mastercard,Music,France,1:17:31
Alfie Nevill,Male,"€13,87",visa,Electronics,Argentina,16:55:32
Cherida Whitcomb,Female,"€22,14",visa,Movies,Brazil,11:38:08
Louisette Happert,Female,"€94,28",visa,Tools,France,0:09:42
Yehudi Tropman,Non-binary,"€95,58",mastercard,Jewelry,France,16:03:17
Faunie Kain,Female,"€26,21",visa,Grocery,Brazil,5:54:37
Bastien Ebben,Male,"€74,81",visa,Clothing,Brazil,0:12:20
Elia Roman,Male,"€53,92",visa,Industrial,Brazil,3:36:14
Hew Jakubowski,Male,"€69,93",mastercard,Music,France,9:33:34
Ase Loos,Male,"€10,03",mastercard,Beauty,Brazil,18:59:13
Odie Pittoli,Male,"€44,48",mastercard,Electronics,Brazil,22:42:50
Maurene Sandever,Female,"€41,70",visa,Grocery,Argentina,4:35:26
Ode Semorad,Male,"€38,98",americanexpress,Clothing,Portugal,3:23:01
Sheppard Marston,Male,"€71,27",visa,Clothing,Brazil,23:02:47
Kamila Tarry,Female,"€100,00",americanexpress,Health,France,6:39:00
Clem Francklin,Male,"€50,86",visa,Kids,Portugal,10:17:44
Humfried Abrehart,Male,"€2,76",mastercard,Automotive,France,23:23:50
Brantley Bartholomew,Male,"€93,19",visa,Jewelry,France,2:52:12
Zoe Pavlov,Female,"€6,50",mastercard,Beauty,Portugal,15:19:17
Minnaminnie Murtell,Female,"€18,29",americanexpress,Beauty,Portugal,20:36:26
Lindsay Mathan,Male,"€89,66",visa,Toys,Portugal,5:46:22
Loise Flear,Female,"€30,03",mastercard,Music,Portugal,3:07:22
Eran Bewick,Female,"€79,32",americanexpress,Health,France,4:24:32
Janessa Efford,Female,"€16,54",americanexpress,Games,Brazil,7:56:46
Nana Tidd,Female,"€19,48",mastercard,Jewelry,Brazil,9:39:33
Giorgio Ben-Aharon,Male,"€17,17",visa,Electronics,Brazil,1:59:46
Ashley Pays,Male,"€77,86",americanexpress,Tools,Brazil,9:43:31
Martynne Addey,Female,"€30,61",mastercard,Grocery,Brazil,10:20:35
Jack Kirkebye,Male,"€2,77",visa,Grocery,France,20:56:05
Leonard Villaron,Non-binary,"€97,87",mastercard,Jewelry,Portugal,0:41:24
Gabrielle Owttrim,Female,"€50,24",americanexpress,Books,Brazil,3:40:24
Dorrie Brocks,Non-binary,"€84,82",americanexpress,Health,Portugal,4:14:04
Batsheva Hartigan,Female,"€52,42",visa,Kids,Portugal,11:13:33
Far Lomax,Male,"€80,91",mastercard,Clothing,Portugal,19:09:39
Kit Crosbie,Female,"€66,18",visa,Jewelry,Portugal,10:16:16
Alvina Askie,Female,"€69,19",mastercard,Jewelry,Brazil,23:30:26
Nonah Apthorpe,Female,"€56,47",mastercard,Computers,Portugal,17:51:32
Bren Renyard,Male,"€95,74",visa,Garden,Brazil,16:45:19
Beverley Learoyde,Polygender,"€11,66",mastercard,Automotive,Brazil,10:17:33
Leilah Milam,Female,"€59,35",americanexpress,Outdoors,Portugal,16:26:04
Abra Gristwood,Non-binary,"€49,92",mastercard,Toys,Brazil,18:21:10
Valerie Freckingham,Female,"€34,59",mastercard,Electronics,Brazil,12:19:27
Rosemaria Harbidge,Female,"€45,64",americanexpress,Electronics,France,14:53:59
Perri Baelde,Female,"€31,99",americanexpress,Computers,Brazil,5:42:44
Kati Mudie,Female,"€85,68",americanexpress,Beauty,France,6:44:44
Berta Silcox,Female,"€32,81",americanexpress,Movies,Portugal,13:29:36
Jeanelle Blatcher,Female,"€9,38",mastercard,Grocery,Portugal,0:10:38
Rosemarie Manueau,Female,"€52,97",americanexpress,Home,Brazil,2:15:16
Neron O' Concannon,Male,"€98,96",visa,Kids,Brazil,0:37:51
Leeann Wiggam,Genderfluid,"€54,08",americanexpress,Home,Brazil,11:31:04
Novelia Gascar,Female,"€75,66",mastercard,Computers,Brazil,0:06:23
Benni Plascott,Female,"€80,31",americanexpress,Electronics,Brazil,22:40:14
Agathe Littleton,Female,"€44,68",mastercard,Movies,Brazil,21:58:05
Clementina Cough,Female,"€21,58",americanexpress,Sports,Brazil,11:10:49
Geno Nano,Male,"€35,17",mastercard,Health,Brazil,10:24:07
Ibrahim Oldmeadow,Male,"€41,03",americanexpress,Movies,Brazil,23:00:45
Lanni Rousell,Female,"€87,37",visa,Sports,Spain,3:40:28
Jackelyn Delnevo,Female,"€82,93",americanexpress,Tools,Portugal,14:25:24
Rey Gorgl,Male,"€35,24",americanexpress,Computers,France,8:50:17
Ulises Loffel,Male,"€16,88",americanexpress,Industrial,Portugal,19:15:08
Arlyne Bellward,Female,"€12,53",visa,Industrial,France,15:09:25
Pasquale Ellaman,Male,"€38,56",visa,Industrial,Portugal,8:18:18
Hymie Gorstidge,Male,"€87,38",americanexpress,Toys,France,1:34:48
Darrell Saiens,Male,"€78,50",americanexpress,Outdoors,Portugal,3:42:44
Silas Lapping,Male,"€15,47",visa,Beauty,France,14:04:26
Kathryne Steddall,Female,"€18,04",americanexpress,Sports,Brazil,15:45:18
Dredi Grane,Female,"€63,17",mastercard,Industrial,France,10:18:15
Jane Mustarde,Female,"€47,06",mastercard,Home,Portugal,4:45:03
Konrad Brito,Male,"€65,84",mastercard,Computers,France,1:30:56
Ado Twigger,Male,"€28,48",visa,Grocery,Brazil,7:22:01
Zia Cantrell,Female,"€51,59",americanexpress,Tools,France,8:00:50
Lissi Da Costa,Female,"€86,00",mastercard,Computers,Argentina,11:58:03
Kandy Ivashnikov,Female,"€21,69",mastercard,Kids,Spain,8:00:18
Bella Coo,Bigender,"€63,11",americanexpress,Tools,France,18:16:40
Nikki Kolczynski,Male,"€91,01",mastercard,Beauty,Portugal,6:57:33
Dante Cominello,Male,"€33,51",americanexpress,Grocery,Brazil,2:09:50
Shawn Raven,Male,"€33,83",americanexpress,Beauty,Brazil,5:42:06
Grayce Shreeves,Female,"€80,82",mastercard,Books,Portugal,17:15:41
Garrek Iannelli,Male,"€31,74",americanexpress,Outdoors,Brazil,19:20:49
Deerdre Foulds,Female,"€6,77",visa,Health,Brazil,4:19:42
Tammi Cyster,Female,"€33,78",mastercard,Shoes,Spain,10:52:30
Sheridan Maden,Male,"€25,27",visa,Home,Portugal,18:42:59
Allen Chittleburgh,Male,"€59,52",americanexpress,Industrial,France,19:24:02
Giulia Dawber,Female,"€64,04",visa,Automotive,Brazil,3:27:27
Ramona Ortiga,Female,"€37,44",americanexpress,Electronics,France,4:44:47
Noella Boullen,Female,"€71,39",americanexpress,Music,Argentina,2:39:52
Obediah Whotton,Male,"€67,01",visa,Electronics,Brazil,12:09:07
Anselma Kelson,Female,"€79,66",mastercard,Computers,Brazil,0:42:16
Lindi Raybould,Female,"€63,28",visa,Home,Brazil,10:01:40
Dre Gibson,Female,"€12,87",mastercard,Beauty,Brazil,16:01:09
Nicolais Millier,Male,"€0,61",mastercard,Automotive,France,17:43:25
Brett Kleanthous,Male,"€85,58",mastercard,Health,Brazil,14:15:51
Loren Goulden,Male,"€36,00",visa,Sports,Portugal,4:33:27
Lemuel Skelington,Male,"€54,70",mastercard,Kids,Brazil,1:18:16
Zeb Spuner,Male,"€25,04",mastercard,Tools,Germany,11:32:20
Alleyn Emblow,Male,"€55,54",mastercard,Grocery,France,5:44:10
Ferdy Bloxland,Male,"€52,59",mastercard,Books,Brazil,1:57:53
Rhianna O'Sheerin,Female,"€14,92",americanexpress,Sports,Germany,13:43:03
Valentino Stienton,Male,"€28,25",visa,Outdoors,France,10:27:10
Sergeant Polack,Male,"€56,59",americanexpress,Movies,France,10:45:35
Thoma Mellody,Male,"€79,84",americanexpress,Shoes,Spain,20:09:35
Glen Koschek,Male,"€96,54",visa,Movies,Portugal,19:46:35
Killy Revitt,Non-binary,"€13,62",visa,Beauty,Brazil,14:59:43
Willow Grigs,Female,"€11,81",americanexpress,Kids,Portugal,12:11:29
Ailsun Blight,Female,"€9,17",mastercard,Sports,France,5:44:07
Wilone Anelay,Female,"€79,10",americanexpress,Tools,Brazil,16:07:28
Bryanty Vedeniktov,Genderfluid,"€73,47",visa,Music,France,16:41:28
Nickolai Sleeny,Non-binary,"€17,16",mastercard,Grocery,Argentina,18:37:55
Elana Beeson,Female,"€49,66",americanexpress,Toys,France,10:57:35
Piggy Gartshore,Male,"€35,11",mastercard,Music,France,7:00:41
Tatiania Boorne,Polygender,"€71,84",visa,Sports,Portugal,10:33:52
Missy Poznan,Female,"€89,62",americanexpress,Electronics,Argentina,3:28:48
Janean Caush,Female,"€26,09",visa,Computers,Portugal,11:26:31
Blakelee De Moreno,Female,"€73,17",mastercard,Books,Brazil,14:39:57
Marmaduke Comford,Bigender,"€42,95",mastercard,Kids,Brazil,10:39:55
Myron Sebrens,Male,"€85,08",visa,Grocery,France,14:33:42
Witty Kelberman,Male,"€53,65",americanexpress,Computers,Argentina,10:44:14
Leigh Krol,Genderqueer,"€29,92",visa,Beauty,Brazil,9:18:54
Bette-ann Alleway,Female,"€49,07",mastercard,Jewelry,Brazil,4:05:39
Gerome Proback,Male,"€67,96",americanexpress,Baby,Brazil,21:49:04
Kessiah Straw,Female,"€75,52",visa,Toys,Portugal,19:57:39
Tedman Ox,Male,"€76,39",americanexpress,Tools,France,2:26:49
Claretta Sellar,Agender,"€75,77",visa,Health,Brazil,1:49:33
Morley Robeiro,Agender,"€5,56",americanexpress,Health,Brazil,9:36:55
Ellary Charlet,Male,"€98,69",visa,Health,Brazil,11:53:05
Alvan Swayte,Male,"€57,90",mastercard,Electronics,Brazil,10:27:29
Chere Allitt,Female,"€25,47",visa,Health,Brazil,3:51:29
Eula Thrustle,Female,"€95,30",mastercard,Toys,Portugal,2:22:36
Druci Lucus,Female,"€0,60",americanexpress,Clothing,Argentina,19:45:03
Delia Bealton,Female,"€32,34",visa,Home,Portugal,17:02:12
Alexei Zmitruk,Male,"€91,31",visa,Outdoors,Brazil,3:34:33
Garrard Dark,Male,"€12,30",americanexpress,Books,France,6:23:25
Cullan Naptin,Male,"€30,17",americanexpress,Grocery,Portugal,7:12:45
Rubia McAulay,Female,"€27,97",mastercard,Beauty,Portugal,10:40:30
Tanitansy Braxay,Female,"€33,03",visa,Outdoors,Portugal,1:26:07
Janka Varne,Female,"€43,77",mastercard,Beauty,France,12:47:32
Hube Blankhorn,Male,"€7,56",americanexpress,Garden,Brazil,9:36:15
Marven Golagley,Male,"€70,68",americanexpress,Garden,Portugal,13:49:30
Gunner Aviss,Male,"€6,98",visa,Industrial,Portugal,6:11:06
Ruth Dochon,Female,"€21,48",americanexpress,Home,France,20:13:04
Danika Langan,Female,"€50,25",americanexpress,Health,Brazil,2:40:42
Heindrick Toun,Male,"€46,23",visa,Toys,France,12:33:29
Nicol Barwis,Bigender,"€25,47",americanexpress,Grocery,Brazil,12:51:07
Artair Falks,Male,"€50,91",mastercard,Games,France,18:44:19
Kathy Baszkiewicz,Female,"€81,64",americanexpress,Garden,Spain,0:03:57
Venus Eke,Bigender,"€76,40",mastercard,Health,Brazil,16:52:02
Darrelle Juszczak,Female,"€44,37",americanexpress,Health,Argentina,0:58:42
Arte Lodo,Male,"€34,72",americanexpress,Music,Portugal,22:21:18
Loralie Amery,Female,"€69,41",americanexpress,Shoes,France,19:33:13
Rosemaria Spelwood,Female,"€3,88",mastercard,Garden,Brazil,9:08:40
Moira Wolpert,Female,"€75,35",visa,Movies,France,0:47:51
Adelle Inkle,Female,"€39,01",americanexpress,Shoes,France,0:11:11
Lucinda Reddecliffe,Female,"€13,70",americanexpress,Automotive,Brazil,18:12:56
Sydelle Andrzejczak,Female,"€82,05",visa,Jewelry,Portugal,14:33:02
Cleopatra Housiaux,Female,"€6,63",mastercard,Clothing,Argentina,1:00:21
Wallas Mullaly,Male,"€66,03",mastercard,Health,Argentina,6:18:01
Callida Simmon,Female,"€5,19",visa,Electronics,France,19:30:17
Ettie Weymouth,Female,"€13,70",mastercard,Clothing,Argentina,12:50:52
Joelie Obell,Female,"€56,32",americanexpress,Shoes,France,7:37:57
Bowie Beverley,Male,"€61,18",mastercard,Electronics,France,15:56:48
Gisella Dosdale,Female,"€64,17",americanexpress,Kids,Brazil,7:53:53
Robbi Gocher,Female,"€72,57",visa,Tools,Spain,6:38:09
Kellyann Borris,Female,"€15,47",mastercard,Jewelry,Brazil,23:42:49
Patrizius Conrath,Male,"€21,88",americanexpress,Outdoors,France,11:51:39
Freddie Brunton,Female,"€24,16",mastercard,Industrial,Argentina,21:15:00
Isabelle Overland,Female,"€58,54",americanexpress,Baby,Portugal,14:31:14
Mamie Busch,Female,"€26,00",americanexpress,Industrial,France,19:47:05
Ardis Brooking,Female,"€46,59",visa,Sports,Portugal,9:58:28
Eulalie Creighton,Female,"€78,89",mastercard,Automotive,Brazil,14:37:28
Fleming Pencot,Male,"€6,82",visa,Grocery,Brazil,5:55:13
Estelle Matton,Female,"€35,11",americanexpress,Beauty,Brazil,11:02:55
Devan Benedyktowicz,Female,"€11,16",americanexpress,Games,Portugal,16:51:58
Federico Tinton,Male,"€93,20",mastercard,Kids,Brazil,15:39:38
Nataniel Scoffins,Male,"€25,59",americanexpress,Jewelry,Brazil,1:00:47
Elizabet Rathbourne,Female,"€68,05",mastercard,Jewelry,France,13:31:21
Livy Vedenyapin,Female,"€51,85",visa,Toys,Brazil,2:32:14
Gnni Coole,Female,"€36,79",mastercard,Toys,Portugal,3:51:58
Cris Hunston,Female,"€5,87",americanexpress,Clothing,France,15:42:12
Gloriane Brownbridge,Female,"€87,36",americanexpress,Electronics,Portugal,18:12:44
Guinna Tansley,Female,"€36,64",americanexpress,Industrial,Brazil,14:05:28
Calvin Blogg,Male,"€83,67",visa,Clothing,Argentina,0:04:42
Angelika Rolstone,Non-binary,"€30,90",visa,Jewelry,Brazil,10:17:30
Zollie MacAnelley,Male,"€86,82",americanexpress,Kids,France,20:48:00
Jessee Sissland,Male,"€38,21",visa,Home,Argentina,10:28:05
Dori Corris,Bigender,"€79,94",americanexpress,Clothing,France,10:32:43
Michaella Gration,Female,"€71,87",mastercard,Home,Portugal,16:54:09
Christophorus Feehery,Male,"€0,91",mastercard,Toys,Portugal,7:30:52
Lyndy Jarritt,Female,"€53,67",visa,Electronics,Brazil,14:36:40
Seumas Findlater,Male,"€72,93",americanexpress,Automotive,Portugal,6:14:46
Burton Perree,Male,"€97,67",americanexpress,Industrial,Germany,23:24:37
Dalenna Gable,Female,"€47,56",mastercard,Beauty,France,22:22:37
Brion Millhill,Male,"€88,34",mastercard,Home,Brazil,11:28:56
Zachery Dawe,Agender,"€33,22",americanexpress,Garden,Brazil,15:36:37
Marcus A'field,Male,"€16,73",mastercard,Computers,Argentina,21:53:21
Alessandro Bains,Male,"€4,73",mastercard,Tools,Brazil,17:59:11
Chrissie Petroulis,Male,"€1,32",visa,Baby,Brazil,21:43:01
Valina Gogerty,Bigender,"€58,69",mastercard,Industrial,Brazil,19:22:42
Derrek Billsberry,Polygender,"€10,75",mastercard,Clothing,Portugal,12:43:56
Kristyn Enden,Female,"€20,76",visa,Tools,Brazil,2:17:53
Terrye Bynold,Female,"€62,58",mastercard,Toys,France,5:50:02
Lev Ondra,Male,"€50,27",americanexpress,Outdoors,Portugal,9:59:16
Camilla Tissington,Female,"€75,03",americanexpress,Toys,France,2:37:08
Kandy Choupin,Female,"€25,87",americanexpress,Automotive,Brazil,11:19:44
Connor Simonetto,Male,"€73,70",visa,Jewelry,France,9:17:52
Joelie Bathersby,Female,"€19,97",mastercard,Movies,Argentina,17:15:23
Lark Robke,Female,"€58,52",americanexpress,Sports,Argentina,22:29:34
Herman Danbye,Male,"€2,82",visa,Music,Portugal,19:11:03
Jobie Atley,Female,"€46,38",mastercard,Grocery,Brazil,23:40:07
Rossie Burnip,Male,"€53,73",visa,Baby,Portugal,22:23:51
Coriss Masselin,Female,"€89,13",visa,Toys,Portugal,18:15:42
Mehetabel Fussey,Female,"€34,76",mastercard,Clothing,Brazil,11:29:32
Sebastian Furse,Male,"€12,45",visa,Electronics,Brazil,9:45:54
Bradford Savin,Male,"€18,32",visa,Industrial,Brazil,16:39:37
Harriett Hassen,Female,"€29,51",americanexpress,Sports,Germany,22:04:37
Tanya Dener,Female,"€36,27",americanexpress,Sports,Brazil,1:47:43
Ingelbert Dy,Male,"€58,59",visa,Clothing,Brazil,18:43:05
Janessa Mountjoy,Female,"€79,60",mastercard,Sports,Portugal,20:22:08
Pablo Garroch,Male,"€76,43",visa,Beauty,France,3:33:14
Stanwood Fells,Male,"€31,72",visa,Garden,Brazil,12:21:42
Maurice Rault,Male,"€14,35",mastercard,Shoes,Brazil,23:04:49
Kylie Lamberteschi,Male,"€35,47",americanexpress,Games,France,23:15:52
Eloise Dulinty,Female,"€6,77",visa,Industrial,Argentina,18:41:52
Pat Beckwith,Male,"€42,47",mastercard,Industrial,Brazil,23:24:41
Hayley McIlmorie,Female,"€54,42",visa,Toys,France,10:04:06
Marigold Allicock,Female,"€62,89",americanexpress,Garden,Brazil,10:44:56
