client,gender,amount,card,retail_service,country,timestamp
Roberto Denington,Male,"€77,53",mastercard,Beauty,France,2:51:28
Druci Brunt,Female,"€53,30",visa,Games,Argentina,12:10:52
Roselin Wiltshire,Female,"€3,36",mastercard,Movies,Portugal,15:44:55
Clem Gjerde,Male,"€28,92",mastercard,Toys,Argentina,0:45:53
Wendy Wrenn,Female,"€1,61",mastercard,Computers,Portugal,14:40:13
Early Mence,Male,"€43,93",visa,Garden,Portugal,4:58:28
Eran Curbishley,Female,"€74,37",americanexpress,Books,Portugal,10:36:14
Fidole Hallstone,Male,"€17,70",visa,Clothing,Portugal,14:31:16
Abbie Orred,Male,"€97,93",mastercard,Jewelry,France,6:31:26
Holli Caple,Female,"€21,65",visa,Outdoors,Portugal,10:40:31
Steffane Ing,Female,"€27,47",mastercard,Home,Brazil,5:46:41
Jodi Williams,Female,"€75,16",visa,Health,Brazil,6:29:59
Wandie Alliban,Female,"€21,17",visa,Clothing,Brazil,0:31:19
Livvie Friett,Female,"€52,49",mastercard,Baby,Brazil,14:16:22
Gerhardt Linscott,Male,"€0,00",mastercard,Home,Brazil,6:21:09
Nicol Schimek,Male,"€94,07",mastercard,Grocery,Argentina,9:07:07
Darill Seamark,Male,"€100,00",americanexpress,Books,Portugal,21:51:25
Daphna Blandford,Female,"€45,18",mastercard,Music,Portugal,9:27:57
Rea Wild,Female,"€66,21",americanexpress,Industrial,Portugal,6:55:01
Karena Sleep,Female,"€78,41",americanexpress,Automotive,Argentina,2:47:32
Suzie Pettendrich,Female,"€68,61",mastercard,Electronics,Argentina,20:46:22
Claudelle Duckhouse,Bigender,"€25,35",americanexpress,Home,France,11:46:39
Nicky Kitlee,Female,"€21,09",mastercard,Electronics,Portugal,17:30:35
Sinclair Mecchi,Male,"€73,89",americanexpress,Music,Portugal,15:25:38
Nerti Lowres,Female,"€47,61",mastercard,Grocery,France,4:37:55
Ailene Jolland,Female,"€93,67",visa,Beauty,Portugal,10:50:30
Sanford Zanneli,Male,"€25,83",visa,Sports,Portugal,17:34:15
Abbie Cattow,Male,"€72,82",americanexpress,Computers,Brazil,1:24:26
Alva Bilovus,Male,"€99,67",americanexpress,Industrial,Germany,16:04:40
Wadsworth Quartermain,Male,"€25,66",visa,Automotive,Portugal,13:37:54
Adolphus Kinvan,Male,"€73,36",americanexpress,Sports,Brazil,7:15:48
Alys Hewes,Polygender,"€34,48",americanexpress,Sports,Argentina,17:00:57
Molli Blaver,Polygender,"€99,75",americanexpress,Toys,Portugal,11:20:16
Dunstan Lieb,Male,"€68,27",visa,Toys,France,17:37:38
Fleur Neild,Female,"€93,04",visa,Kids,Brazil,21:55:45
Laurena Canaan,Female,"€50,26",mastercard,Sports,France,15:54:34
Frederigo Horsey,Male,"€47,26",visa,Electronics,Portugal,23:45:48
Dehlia Lundbeck,Female,"€36,57",mastercard,Games,Portugal,21:58:08
Wain Handrok,Male,"€48,96",americanexpress,Kids,France,12:21:55
Vanna Nordass,Female,"€9,26",americanexpress,Baby,Argentina,16:59:08
Emelia Findley,Female,"€10,18",visa,Health,Spain,4:10:24
Thor Wittering,Male,"€91,75",mastercard,Sports,Portugal,7:40:28
Bondie Cullinane,Male,"€32,10",americanexpress,Grocery,Brazil,22:14:30
Michele Bruyns,Male,"€34,85",americanexpress,Sports,Argentina,6:11:35
Iona Mattusevich,Non-binary,"€22,74",americanexpress,Kids,Portugal,21:05:47
Renata Rawlence,Female,"€75,75",americanexpress,Automotive,Spain,17:41:53
Ardisj Lambe,Female,"€74,94",mastercard,Home,Portugal,9:07:21
Nicolais Edwins,Male,"€54,78",americanexpress,Movies,Portugal,12:02:36
Kevina Berry,Female,"€74,99",visa,Music,France,15:36:49
Spense Askin,Male,"€15,47",visa,Electronics,Brazil,5:22:41
Leland Caustic,Male,"€43,75",americanexpress,Baby,France,7:04:35
Brinn Simpole,Female,"€56,46",americanexpress,Garden,France,12:59:14
Domeniga Linkin,Female,"€8,14",mastercard,Automotive,Argentina,1:49:02
Marne Gaunt,Female,"€62,56",visa,Clothing,Brazil,4:59:26
Corabelle Fulloway,Female,"€31,68",mastercard,Beauty,Argentina,19:46:11
Currey Cattermull,Male,"€71,36",visa,Beauty,Brazil,18:38:36
Audry Povall,Female,"€1,74",americanexpress,Home,Brazil,16:53:22
Imogene Hackin,Female,"€97,81",visa,Automotive,France,17:21:58
Suzann Sidon,Female,"€3,41",visa,Books,Portugal,21:21:56
Konstantine Torrisi,Male,"€51,22",mastercard,Computers,Brazil,8:45:34
Heddi Matzke,Female,"€51,96",mastercard,Outdoors,Portugal,7:55:39
Mikel Feldharker,Male,"€4,12",mastercard,Computers,Argentina,6:49:25
Morry De Gowe,Male,"€22,64",mastercard,Kids,Brazil,5:18:42
Magnum Straw,Male,"€11,38",mastercard,Electronics,Argentina,23:55:44
Gordy Fitchet,Male,"€27,25",visa,Beauty,Portugal,16:28:11
Alyda Luce,Female,"€74,03",visa,Garden,France,3:08:39
Kore Lansbury,Polygender,"€51,68",americanexpress,Outdoors,Argentina,23:55:35
Avis Stotherfield,Polygender,"€27,30",visa,Games,Argentina,1:35:58
Garvin Keightley,Male,"€93,59",visa,Beauty,Portugal,7:52:59
Arliene Cominotti,Female,"€92,42",visa,Kids,France,15:29:26
Desirae Tobias,Genderqueer,"€19,94",americanexpress,Baby,Argentina,13:08:29
Tyson Slograve,Male,"€21,99",mastercard,Kids,Portugal,1:25:40
Tommy Phelip,Female,"€69,59",americanexpress,Games,Brazil,13:46:46
Maureen Gartrell,Female,"€84,69",mastercard,Computers,Portugal,19:43:04
Zandra Carrane,Female,"€4,87",visa,Kids,Portugal,10:50:33
Cassondra Beevis,Female,"€88,08",americanexpress,Grocery,Portugal,9:02:49
Paloma Spore,Female,"€57,18",mastercard,Garden,France,13:19:09
Brittan Bigham,Female,"€0,58",mastercard,Automotive,Portugal,1:05:25
Clim Ploughwright,Male,"€76,81",americanexpress,Shoes,Argentina,8:26:28
Paulita Mcmanaman,Female,"€75,84",visa,Automotive,Argentina,13:49:46
Sancho Morfey,Male,"€42,70",visa,Tools,Brazil,13:01:57
Joyce Narup,Female,"€23,75",mastercard,Automotive,Portugal,17:50:42
Brent Lancetter,Male,"€2,05",americanexpress,Electronics,Portugal,6:26:17
Beulah Tevlin,Female,"€24,93",americanexpress,Sports,Argentina,13:24:44
Ari Dyment,Male,"€44,57",americanexpress,Jewelry,Argentina,22:38:57
Cassie De Fries,Male,"€8,33",visa,Music,Portugal,3:55:55
Alain Gerardi,Male,"€19,18",visa,Books,France,5:17:30
Cherise Alberts,Female,"€10,63",mastercard,Shoes,Brazil,10:37:31
Netty Groomebridge,Female,"€58,03",americanexpress,Computers,Portugal,8:37:11
Roldan Jerzycowski,Bigender,"€87,75",mastercard,Baby,Brazil,17:45:57
Melvyn Baythrop,Male,"€36,38",mastercard,Health,France,12:33:20
Brigham Antecki,Male,"€47,91",mastercard,Computers,Argentina,5:13:28
Perice Staten,Male,"€83,81",visa,Toys,France,19:29:19
Moina Westhoff,Female,"€57,28",visa,Automotive,Portugal,0:38:04
Caresse Stogill,Female,"€11,97",mastercard,Outdoors,Portugal,20:22:48
Barnabe Commusso,Polygender,"€20,62",americanexpress,Books,Portugal,10:22:55
Marcos Pardey,Male,"€13,26",mastercard,Toys,Portugal,1:23:32
Colene Duigenan,Non-binary,"€33,64",visa,Tools,Portugal,17:03:56
Grace de Werk,Female,"€21,85",americanexpress,Sports,France,18:40:22
Ailina Klimaszewski,Female,"€79,93",mastercard,Electronics,Portugal,9:40:22
Wallace Longfield,Male,"€35,74",americanexpress,Tools,Argentina,23:34:57
Chloette Munroe,Female,"€22,24",mastercard,Outdoors,Germany,1:03:18
Carlina Parks,Female,"€21,68",mastercard,Garden,Brazil,19:05:13
Aliza Humphery,Female,"€46,69",visa,Computers,France,2:59:18
Pamelina Lode,Female,"€97,26",visa,Tools,Brazil,15:21:22
Vinny Brothwood,Female,"€63,76",visa,Clothing,France,14:15:47
Leonard Gayden,Male,"€56,55",americanexpress,Health,Brazil,19:34:03
Star Eaglen,Female,"€39,48",americanexpress,Tools,Brazil,21:33:30
Rustin Montacute,Male,"€99,41",visa,Garden,Brazil,15:08:11
Rolph Marunchak,Male,"€15,88",americanexpress,Baby,France,21:16:06
Quinlan Sanney,Male,"€72,06",visa,Jewelry,France,3:13:59
Creigh Sussams,Male,"€39,19",visa,Clothing,Brazil,22:05:04
Erie Coggen,Male,"€63,90",mastercard,Baby,Argentina,4:10:13
Nariko Swanger,Female,"€99,10",mastercard,Grocery,France,14:53:50
Jorie Reide,Female,"€91,47",americanexpress,Toys,France,14:27:29
Allegra Melmar,Female,"€84,79",mastercard,Shoes,Brazil,11:16:20
Richard Bovey,Male,"€36,17",visa,Books,Argentina,3:56:51
Sukey Rainger,Female,"€96,38",visa,Health,France,21:45:44
Devinne Derycot,Female,"€35,71",visa,Electronics,Spain,21:42:37
Dougy Serjeantson,Agender,"€98,54",americanexpress,Home,Portugal,19:17:40
Caty Arnaldo,Female,"€68,75",visa,Grocery,Portugal,12:05:46
Neils Barbary,Non-binary,"€79,66",visa,Baby,Brazil,22:40:16
Otes Tordoff,Male,"€93,68",visa,Music,Argentina,1:11:28
Renato Axe,Male,"€35,11",visa,Jewelry,France,18:30:07
Dionisio Westmoreland,Male,"€31,67",visa,Health,Spain,12:46:12
Georgianna Collins,Female,"€78,39",visa,Movies,Brazil,0:54:18
Jayson Blackborow,Male,"€63,74",americanexpress,Movies,Germany,10:31:40
Philbert Colam,Male,"€75,75",visa,Toys,France,18:07:32
Broddy Abrami,Male,"€41,51",americanexpress,Industrial,France,8:53:47
Carola Komorowski,Female,"€79,75",americanexpress,Kids,Argentina,4:13:11
Ivie Falkinder,Female,"€82,53",mastercard,Garden,Brazil,9:48:17
Leonid Ruzek,Male,"€53,75",visa,Home,Brazil,22:22:19
Devi Darell,Female,"€57,87",mastercard,Toys,Germany,10:23:44
Damiano Curley,Male,"€39,02",visa,Jewelry,France,11:22:56
Domini Knighton,Female,"€16,34",mastercard,Outdoors,Brazil,5:13:52
Yanaton De Caville,Male,"€12,80",visa,Beauty,Portugal,20:27:52
Salome Gaber,Female,"€32,48",visa,Electronics,Brazil,20:28:17
Winne Bambery,Female,"€6,45",mastercard,Clothing,Portugal,8:31:27
Lavinie Pettyfar,Female,"€29,75",mastercard,Tools,Brazil,20:43:32
George Canet,Female,"€33,35",americanexpress,Toys,Argentina,21:09:29
Lemmy Wickie,Non-binary,"€26,11",americanexpress,Music,France,16:09:46
Vito Eate,Male,"€4,08",visa,Beauty,Argentina,9:37:01
Dona Skeates,Female,"€52,35",visa,Kids,France,18:56:43
Winnie Splaven,Female,"€16,94",americanexpress,Electronics,Portugal,2:52:29
Eirena Pawels,Female,"€80,55",americanexpress,Baby,Germany,18:00:37
Wayland Gosz,Non-binary,"€99,68",mastercard,Shoes,Brazil,5:12:40
Freemon Stairmond,Male,"€70,10",visa,Garden,France,15:11:36
Oliviero Lehenmann,Male,"€34,11",americanexpress,Sports,Brazil,22:22:32
Minny Godsafe,Female,"€21,31",visa,Electronics,France,12:27:59
Coleen Sauter,Female,"€52,96",mastercard,Kids,France,8:27:59
Dari Ruzicka,Female,"€83,73",visa,Toys,Brazil,14:20:02
Ezri Nelthrop,Male,"€20,81",americanexpress,Home,Argentina,15:31:30
Hayley Knok,Female,"€77,34",visa,Computers,Brazil,12:37:58
Elka Georghiou,Female,"€51,96",mastercard,Baby,Brazil,12:14:47
Jenna Anselmi,Female,"€17,91",americanexpress,Shoes,Argentina,7:13:35
Fitzgerald Hallede,Male,"€96,19",mastercard,Health,Brazil,0:22:40
Belinda Erwin,Female,"€33,44",mastercard,Home,France,10:04:25
Art Antognoni,Male,"€80,14",visa,Beauty,Portugal,20:18:26
Jarib Pendred,Male,"€95,29",visa,Games,France,14:19:36
Pepe Snazel,Male,"€47,40",visa,Beauty,Brazil,6:16:12
Corena Weaving,Female,"€17,05",visa,Music,Portugal,10:11:18
Nathanil Ludgate,Male,"€62,04",americanexpress,Computers,Argentina,13:18:12
Freda Arthan,Female,"€93,61",mastercard,Electronics,Portugal,14:58:06
Richie Ketley,Male,"€73,93",americanexpress,Kids,Portugal,15:25:37
Jeralee Woolham,Female,"€26,56",americanexpress,Music,Spain,1:31:37
Jenifer Berston,Bigender,"€71,23",mastercard,Kids,Brazil,6:37:30
Karylin Gatchel,Female,"€62,01",visa,Health,Brazil,0:00:36
Belicia Strut,Female,"€93,95",visa,Kids,Brazil,5:18:48
Caroljean Wiggall,Female,"€94,34",americanexpress,Books,Brazil,7:20:13
Ragnar Olennikov,Male,"€83,96",americanexpress,Shoes,Brazil,16:01:10
Brandtr Heynel,Male,"€10,64",visa,Toys,France,5:28:48
Hilliard Creagh,Agender,"€55,32",visa,Sports,France,14:55:41
Cornelle Brian,Female,"€30,32",visa,Beauty,Germany,14:05:46
Gail Woollard,Male,"€35,31",visa,Electronics,Argentina,18:06:44
Stanwood Owain,Genderqueer,"€65,67",mastercard,Shoes,France,2:24:35
Annecorinne Petrishchev,Female,"€44,09",mastercard,Computers,Portugal,20:38:50
Darcey Studd,Female,"€16,77",americanexpress,Computers,Argentina,1:18:48
Flory Grelka,Female,"€20,14",visa,Shoes,Portugal,15:10:32
Anderea Edelmann,Female,"€28,56",mastercard,Music,Portugal,2:18:56
Brita Fennelly,Female,"€12,81",visa,Electronics,Brazil,17:45:06
Hermine Pirnie,Female,"€68,54",americanexpress,Games,France,6:11:48
Drud Leatt,Male,"€70,48",visa,Outdoors,Brazil,0:31:33
Shawna Rides,Female,"€37,58",americanexpress,Music,Portugal,8:58:09
Emma Malling,Female,"€33,04",visa,Beauty,Brazil,3:04:37
Erwin Rampage,Genderfluid,"€41,82",mastercard,Electronics,France,17:27:02
Catlin Hanner,Female,"€69,10",mastercard,Shoes,Brazil,0:59:26
Alfredo Trappe,Male,"€12,78",visa,Jewelry,Brazil,13:02:31
Phylys Karby,Female,"€23,90",mastercard,Health,France,1:48:17
Emalee Guymer,Female,"€78,02",mastercard,Garden,Brazil,17:25:10
Leisha Hyams,Genderfluid,"€73,94",mastercard,Outdoors,France,15:58:10
Jeri Stacey,Female,"€60,28",americanexpress,Kids,Argentina,10:56:12
Ardra Card,Female,"€11,62",mastercard,Beauty,Portugal,8:07:33
Geordie Ortsmann,Male,"€24,23",visa,Clothing,Brazil,17:21:28
Welch Otter,Male,"€68,05",visa,Outdoors,Portugal,16:34:57
Glory Jarry,Female,"€33,38",visa,Grocery,Brazil,6:21:50
Lani Espinoza,Female,"€93,06",americanexpress,Clothing,Argentina,2:27:41
Rozalin Bille,Female,"€82,01",mastercard,Electronics,Portugal,11:33:12
Tessie Douse,Female,"€12,33",americanexpress,Baby,Argentina,19:23:28
Raimondo McGann,Male,"€7,73",visa,Home,Portugal,10:06:14
Hyacinthie Aslam,Female,"€61,82",visa,Shoes,France,16:21:20
Agata De Giovanni,Female,"€78,13",mastercard,Beauty,France,1:17:59
Bethena McManus,Female,"€72,75",mastercard,Toys,Argentina,5:59:42
Bibbye Moodie,Female,"€59,32",mastercard,Health,Brazil,12:27:38
Verney Courtin,Male,"€94,93",mastercard,Shoes,France,2:05:41
Jeanne Baudasso,Female,"€62,69",mastercard,Movies,Portugal,9:53:32
Brooks Alelsandrowicz,Male,"€60,45",visa,Grocery,Brazil,23:36:46
Iolanthe Childs,Female,"€11,50",mastercard,Clothing,France,7:05:05
Fitzgerald Worboy,Agender,"€76,21",americanexpress,Beauty,Brazil,4:31:35
Deeann Faro,Female,"€12,01",mastercard,Games,Brazil,7:00:26
Amanda Bollard,Female,"€88,55",americanexpress,Computers,Portugal,12:35:20
Dory Duxbury,Female,"€5,67",visa,Kids,Brazil,5:44:26
Meris Murney,Female,"€96,09",mastercard,Jewelry,France,11:41:51
Goran Conlaund,Male,"€3,48",visa,Computers,Brazil,23:19:16
Hedi Skokoe,Female,"€15,02",americanexpress,Computers,Brazil,12:00:28
Robbie Blondelle,Male,"€24,63",mastercard,Health,France,10:15:30
Sheff Pozzo,Male,"€93,47",mastercard,Games,Brazil,16:33:11
Gaultiero Spaldin,Male,"€34,53",visa,Beauty,Brazil,13:19:27
Xavier Habron,Male,"€50,66",mastercard,Beauty,Brazil,9:09:57
Cherye Kennington,Female,"€23,10",americanexpress,Sports,Portugal,2:05:07
Belvia Caseborne,Female,"€20,32",americanexpress,Tools,Brazil,18:55:03
Stu Hayhoe,Male,"€13,87",visa,Electronics,Brazil,1:15:46
Wade Vickress,Male,"€29,95",mastercard,Books,Portugal,13:07:48
Gaylor Bernaldez,Male,"€87,14",mastercard,Movies,Brazil,9:49:17
Imojean Dudderidge,Female,"€66,32",mastercard,Grocery,Argentina,19:31:43
Nicolai Briddle,Male,"€32,27",visa,Clothing,Portugal,3:17:59
Rowe La Torre,Female,"€36,02",mastercard,Tools,Portugal,0:44:38
Theodore Faier,Genderqueer,"€18,43",mastercard,Outdoors,Brazil,8:48:10
Nichole Polding,Male,"€93,32",visa,Outdoors,France,8:57:29
Pyotr Curror,Male,"€12,95",mastercard,Health,Argentina,16:48:27
Kalil Storrah,Male,"€5,56",visa,Beauty,Brazil,20:44:48
Minnaminnie Macknish,Female,"€75,10",mastercard,Electronics,France,2:41:41
Far Raper,Male,"€99,03",visa,Movies,Argentina,21:37:16
Cordula Payler,Genderfluid,"€70,57",mastercard,Outdoors,Brazil,17:09:45
Kelley Ridd,Non-binary,"€23,14",mastercard,Jewelry,Brazil,21:42:05
Rachelle Menichi,Female,"€19,75",americanexpress,Sports,Brazil,22:32:58
Beverly Frosch,Female,"€66,76",mastercard,Grocery,Brazil,7:17:18
Ev Boxe,Male,"€66,19",mastercard,Baby,Brazil,14:39:21
Nevil Lerner,Male,"€49,04",visa,Tools,France,23:33:12
Dur Antoshin,Male,"€93,31",mastercard,Toys,Brazil,1:26:38
Dave Tejero,Male,"€31,39",visa,Music,Portugal,22:55:21
Sandor Brogan,Male,"€27,26",americanexpress,Electronics,France,13:21:50
Dorelle Coneley,Female,"€38,79",mastercard,Home,Brazil,14:32:58
Augustine Roskell,Male,"€50,61",mastercard,Garden,France,18:56:03
Aeriela Erdes,Female,"€82,73",americanexpress,Outdoors,Brazil,12:08:47
Georgeanna Archbutt,Female,"€36,73",visa,Home,France,9:51:15
Wolfy Barkshire,Male,"€1,71",visa,Kids,France,13:35:43
Allister Bellerby,Male,"€64,79",americanexpress,Toys,Portugal,10:04:56
Jesse Grundey,Male,"€60,21",mastercard,Grocery,France,4:14:55
Corie Ramirez,Female,"€76,46",americanexpress,Jewelry,Brazil,2:11:08
Bobbe Castledine,Female,"€63,67",americanexpress,Industrial,Spain,14:42:21
Marne Kenna,Female,"€42,06",mastercard,Beauty,Argentina,0:27:16
Man Meenan,Male,"€36,07",americanexpress,Outdoors,France,11:50:03
Batholomew Fulun,Male,"€57,12",mastercard,Jewelry,Brazil,2:47:12
Shell Castelain,Male,"€69,57",visa,Beauty,Brazil,19:28:53
Beulah Handford,Female,"€70,51",visa,Outdoors,France,20:29:22
Hewe Khrishtafovich,Male,"€81,54",americanexpress,Tools,Portugal,8:59:48
Nolan Forri,Male,"€18,86",americanexpress,Shoes,Brazil,21:16:08
Grenville Butten,Male,"€11,83",mastercard,Music,France,9:41:55
Temple Ifill,Male,"€88,50",americanexpress,Grocery,Spain,1:51:40
Lyn Lithgow,Female,"€16,65",visa,Beauty,Portugal,17:58:07
Dodie Snelgar,Female,"€71,88",mastercard,Automotive,Argentina,8:56:10
Cherise Mawby,Female,"€49,91",visa,Garden,Portugal,11:26:08
Ash Charnley,Male,"€96,52",visa,Games,Argentina,1:55:56
Hailee Antognetti,Female,"€55,38",americanexpress,Industrial,Argentina,8:18:27
Rory Ray,Female,"€95,53",americanexpress,Automotive,France,0:08:47
Rianon Byrch,Female,"€40,39",visa,Tools,Argentina,19:06:47
Dorie Wathan,Male,"€69,84",visa,Health,Brazil,5:23:43
Cristal Giuron,Female,"€49,68",visa,Books,Brazil,18:57:16
Giacopo Raubheim,Male,"€24,47",mastercard,Computers,Brazil,3:42:59
Ignazio Ellse,Male,"€69,66",visa,Shoes,Argentina,19:57:58
Gisella Michurin,Female,"€99,44",americanexpress,Jewelry,Brazil,19:52:44
Allis Seago,Female,"€16,13",visa,Grocery,France,21:05:57
Con Mattevi,Female,"€50,01",mastercard,Electronics,Portugal,22:28:21
Goran McNiff,Male,"€68,91",visa,Games,Portugal,10:22:09
Jessalyn Conrard,Female,"€64,12",visa,Computers,Brazil,20:47:19
Seward Bussy,Male,"€44,38",mastercard,Tools,France,11:35:38
Helena Ecclestone,Female,"€20,84",visa,Games,Portugal,9:37:50
Amberly Schukert,Female,"€86,98",americanexpress,Clothing,Brazil,5:08:01
Emogene Parkman,Genderqueer,"€54,29",mastercard,Movies,Argentina,6:51:27
Nikola Reding,Male,"€24,91",visa,Baby,Portugal,6:54:28
Savina Dragon,Genderfluid,"€87,03",mastercard,Automotive,Brazil,10:45:58
Goraud Harverson,Bigender,"€98,99",visa,Music,Brazil,10:12:43
Willey Pughsley,Male,"€0,38",mastercard,Automotive,France,10:31:17
Nissie Redon,Female,"€10,11",americanexpress,Baby,Argentina,0:17:58
Ange Liverock,Male,"€70,84",mastercard,Baby,France,11:20:14
Diann Rouge,Female,"€54,33",americanexpress,Automotive,France,20:26:34
Nels Keggins,Male,"€30,38",visa,Kids,France,8:40:40
Kurtis Hattigan,Male,"€53,40",visa,Computers,Argentina,19:44:41
Reinhard Shalders,Male,"€4,27",americanexpress,Sports,Portugal,12:22:34
Jessee Kippling,Male,"€51,62",visa,Home,France,10:15:32
Reginauld Stanworth,Male,"€13,64",americanexpress,Industrial,Brazil,0:23:36
Ibrahim Plampeyn,Male,"€58,88",americanexpress,Clothing,France,4:42:46
Rickie Tocknell,Male,"€23,72",americanexpress,Sports,France,22:01:04
Albert Scawen,Male,"€8,12",americanexpress,Home,France,7:46:40
Vivyanne Winspare,Female,"€54,84",americanexpress,Home,Portugal,21:27:43
Fredric Casburn,Agender,"€41,42",mastercard,Games,France,8:13:49
Corrie Boleyn,Male,"€80,87",mastercard,Grocery,Argentina,19:45:19
Maxine Clooney,Female,"€1,90",mastercard,Health,Brazil,11:33:22
Jon Garthshore,Male,"€39,83",visa,Toys,Brazil,0:38:17
Tabbitha O'Hartnedy,Female,"€63,60",mastercard,Toys,Brazil,5:00:58
Bartholomeus Huws,Male,"€55,22",visa,Music,Argentina,20:26:16
Gail Rau,Male,"€46,20",americanexpress,Books,Brazil,6:15:32
Valerie Caddock,Genderqueer,"€64,31",americanexpress,Music,Portugal,12:08:54
Khalil Gut,Male,"€72,94",americanexpress,Automotive,Portugal,7:19:29
Pat Broadfoot,Agender,"€77,50",visa,Beauty,Argentina,11:14:54
Gordon Rosingdall,Male,"€71,25",americanexpress,Home,Portugal,9:22:26
Cherin Inch,Female,"€28,95",visa,Clothing,Brazil,21:01:46
Terrill Scougall,Male,"€88,54",americanexpress,Automotive,France,23:09:44
Danica Bettinson,Female,"€56,15",visa,Books,Argentina,23:58:11
Alia Jerzyk,Agender,"€94,00",americanexpress,Beauty,Brazil,3:59:20
Meaghan O'Cooney,Genderfluid,"€74,11",americanexpress,Toys,Brazil,20:01:32
Joshia Friar,Male,"€32,37",americanexpress,Tools,Brazil,12:57:41
Paula Rylett,Female,"€64,62",americanexpress,Computers,Argentina,15:57:25
Joli Robel,Female,"€19,23",americanexpress,Home,Argentina,14:46:34
Salim Rawe,Non-binary,"€39,36",visa,Health,Brazil,6:03:38
Albertine Rizzo,Female,"€90,93",americanexpress,Industrial,Brazil,10:57:52
Seka Beston,Female,"€35,70",visa,Toys,France,9:10:34
Brucie Simka,Male,"€28,02",visa,Garden,Portugal,11:50:19
Creight Flower,Male,"€1,05",americanexpress,Health,Portugal,20:17:23
Evelyn Shoppee,Polygender,"€88,30",mastercard,Computers,Germany,12:22:06
Finn Flattman,Male,"€6,16",americanexpress,Clothing,France,20:41:28
Jim Ander,Male,"€29,91",visa,Computers,Portugal,14:33:22
Alejandro Ellul,Male,"€1,64",visa,Clothing,France,1:25:12
Sergeant Moat,Male,"€42,68",americanexpress,Tools,Brazil,20:43:09
Esta McKennan,Female,"€40,42",americanexpress,Clothing,France,16:53:50
Cletus Dade,Male,"€27,21",visa,Electronics,Brazil,13:35:16
Shirley Mothersole,Female,"€72,06",mastercard,Sports,France,1:11:28
Gare Plumer,Male,"€91,80",visa,Jewelry,Portugal,19:40:48
Andros Ficken,Male,"€92,34",mastercard,Health,Brazil,20:05:07
Charlotta Duggleby,Female,"€85,22",americanexpress,Books,France,7:43:04
Odille Walthew,Female,"€45,78",mastercard,Shoes,Brazil,11:15:37
Kimberly Baskett,Female,"€70,38",americanexpress,Health,France,7:17:04
Clerissa Bier,Female,"€29,99",americanexpress,Jewelry,Argentina,11:35:29
Hugh Arkill,Male,"€42,44",mastercard,Automotive,Portugal,15:24:17
Hermia Sketchley,Female,"€5,78",americanexpress,Health,Portugal,7:15:49
Aksel Matteacci,Male,"€75,95",americanexpress,Industrial,Brazil,15:48:11
Base McInteer,Male,"€87,84",americanexpress,Movies,France,15:29:33
Anjanette Dryburgh,Female,"€96,67",americanexpress,Music,France,9:40:12
Odey Levis,Male,"€32,22",visa,Music,Argentina,6:04:11
Piper Ellsworthe,Female,"€60,65",mastercard,Computers,Brazil,14:40:52
Benedicta Northeast,Female,"€19,51",visa,Sports,France,6:14:13
Sephira McCormack,Non-binary,"€88,16",mastercard,Tools,Portugal,0:16:29
Alvie Juan,Male,"€52,10",mastercard,Grocery,Brazil,23:01:23
Mignon Pavy,Female,"€55,62",visa,Jewelry,Portugal,5:00:02
Petronille Izkoveski,Female,"€93,90",americanexpress,Grocery,France,12:26:40
Cull Castellanos,Male,"€61,53",mastercard,Music,France,23:24:40
Tina Ferrey,Female,"€29,54",mastercard,Beauty,Brazil,16:38:26
Derrik Wych,Male,"€43,17",visa,Electronics,Portugal,1:59:26
Olimpia Yosselevitch,Female,"€40,17",visa,Industrial,Brazil,23:50:57
Bo Stuart,Male,"€28,88",visa,Baby,Argentina,7:34:51
Zarla O'Siaghail,Female,"€27,44",visa,Books,France,18:19:59
Harrison Fawthrop,Male,"€12,94",americanexpress,Garden,Brazil,18:12:28
Tera Yateman,Female,"€78,31",mastercard,Computers,Portugal,23:24:07
Yvonne Spilling,Genderqueer,"€96,40",americanexpress,Health,France,15:03:16
Geoff Schole,Male,"€92,23",americanexpress,Games,France,10:38:48
Wendy Maddicks,Female,"€25,01",mastercard,Automotive,France,21:51:55
Vite Delieu,Genderqueer,"€77,89",mastercard,Shoes,Portugal,5:22:31
Tabatha Melmeth,Female,"€53,88",visa,Computers,Portugal,2:06:10
Avis Glossup,Female,"€69,00",visa,Health,France,19:05:44
Oswell Santos,Non-binary,"€67,29",visa,Jewelry,France,12:57:33
Astrix Hallows,Female,"€65,47",mastercard,Grocery,Portugal,7:25:33
Giffie Dunk,Male,"€99,74",visa,Jewelry,Brazil,2:28:42
Remington Melin,Male,"€57,12",visa,Books,Brazil,15:36:25
Terry Benezet,Male,"€27,17",mastercard,Baby,Germany,19:49:32
Xerxes Emms,Male,"€23,87",mastercard,Shoes,Brazil,14:07:30
Leigha Wildor,Female,"€90,41",mastercard,Clothing,Portugal,7:44:43
Adrienne Parkins,Female,"€16,94",visa,Beauty,Brazil,21:07:52
Morry Penreth,Male,"€99,18",visa,Health,France,9:31:57
Johnathon Atkirk,Male,"€44,34",americanexpress,Home,Portugal,19:22:57
Neely Arnao,Female,"€13,36",mastercard,Baby,Argentina,11:48:05
Cornie Blandamore,Male,"€8,74",americanexpress,Electronics,Brazil,9:02:00
Bailie Muckloe,Male,"€26,65",mastercard,Toys,Brazil,20:06:19
