client,gender,amount,card,retail_service,country,timestamp
Nil Runnett,Male,"€15,15",mastercard,Games,Portugal,16:34:26
Hermann Vannikov,Male,"€83,61",americanexpress,Home,Brazil,13:19:34
Ebonee Jervis,Female,"€49,36",americanexpress,Baby,France,22:53:00
Aksel Vero,Male,"€12,33",visa,Movies,France,8:29:19
Charissa Parkinson,Female,"€53,92",visa,Grocery,Portugal,13:15:45
Fred Mussettini,Male,"€0,33",americanexpress,Tools,Argentina,8:14:22
Siusan Miles,Female,"€79,88",mastercard,Kids,Portugal,20:25:06
Nora Huntley,Female,"€15,94",mastercard,Computers,Argentina,2:17:18
Rosie De Castri,Female,"€96,55",mastercard,Beauty,Portugal,14:23:19
Georgeanna Ronnay,Female,"€52,54",americanexpress,Industrial,Portugal,21:56:49
Wynne Plume,Female,"€32,70",mastercard,Kids,Portugal,2:02:59
Hamil Thiolier,Male,"€46,77",americanexpress,Outdoors,Portugal,6:00:01
Alika Mathieson,Female,"€56,48",visa,Automotive,France,11:34:57
Ryann Wickersham,Female,"€48,42",mastercard,Clothing,Portugal,23:29:24
Tabbatha Pfiffer,Female,"€69,81",mastercard,Outdoors,France,5:57:02
Alexis Staining,Female,"€69,50",americanexpress,Grocery,France,19:02:25
Honor Lowdiane,Female,"€20,27",visa,Books,France,5:17:06
Robert Janik,Male,"€84,04",americanexpress,Games,Brazil,3:10:22
Merissa Squirrell,Female,"€99,35",americanexpress,Movies,Brazil,15:33:46
Stevena O'Shevlin,Female,"€46,17",visa,Health,Argentina,11:03:18
Natka Tichner,Female,"€2,85",mastercard,Toys,Brazil,22:11:29
Norry Fearnehough,Male,"€5,46",mastercard,Movies,Brazil,5:16:23
Conny Franssen,Female,"€57,57",mastercard,Automotive,France,14:14:26
Tarra Phizaclea,Female,"€84,59",americanexpress,Baby,Spain,8:01:09
Faydra Whenham,Female,"€0,41",americanexpress,Home,Brazil,16:28:39
Jeanie Chadwell,Female,"€63,84",mastercard,Grocery,Brazil,11:04:51
Artair Stansall,Male,"€76,78",visa,Baby,France,10:03:26
Drucill Lamprey,Female,"€90,86",mastercard,Beauty,Argentina,20:20:50
Carita Hamelyn,Female,"€56,69",mastercard,Automotive,Portugal,0:55:53
Wallas Teresia,Male,"€97,99",mastercard,Grocery,France,20:32:13
Marlo Clipsham,Bigender,"€2,27",visa,Shoes,France,5:30:59
Eliot Treanor,Male,"€19,41",mastercard,Books,Portugal,17:26:15
Feliza Spooner,Female,"€68,31",mastercard,Health,France,15:25:26
Danielle Aulsford,Female,"€19,05",visa,Kids,Portugal,16:10:31
Dore Brightling,Female,"€55,12",visa,Shoes,Portugal,21:29:31
Tybi Jamieson,Female,"€42,71",mastercard,Jewelry,Portugal,23:44:19
Ciel Harlock,Female,"€55,42",visa,Grocery,Brazil,22:52:06
Yancey Pidduck,Male,"€30,26",americanexpress,Toys,Brazil,18:54:54
Ericha Bastock,Female,"€97,80",visa,Music,Brazil,0:24:15
Kessia Brisset,Genderfluid,"€33,62",mastercard,Music,Brazil,11:15:07
Huntlee Buckett,Male,"€93,94",mastercard,Beauty,Portugal,3:54:09
Amalle Alderson,Female,"€74,28",mastercard,Electronics,France,19:44:01
Denna Behrend,Female,"€49,05",americanexpress,Music,Brazil,23:37:09
Forbes MacFall,Male,"€87,05",visa,Toys,Portugal,16:17:45
Chad Costelloe,Male,"€99,92",americanexpress,Kids,France,2:39:28
Manon Croston,Agender,"€99,41",visa,Industrial,Portugal,6:37:44
Urbanus Sallowaye,Male,"€24,34",visa,Beauty,Brazil,8:20:03
Daniela O'Duilleain,Female,"€25,30",visa,Jewelry,Brazil,22:07:17
Shurwood Bowton,Male,"€43,08",americanexpress,Industrial,Argentina,10:41:15
Padgett Follows,Male,"€90,43",visa,Beauty,Brazil,11:22:29
Nicol Parsley,Female,"€49,35",mastercard,Baby,Portugal,17:16:55
Claudetta Sheerin,Female,"€77,92",visa,Jewelry,Portugal,20:02:40
Merl Spradbery,Female,"€46,27",visa,Garden,Portugal,14:41:40
Zia Baudouin,Female,"€55,49",mastercard,Kids,Brazil,22:11:25
Joni De la Harpe,Female,"€72,84",mastercard,Outdoors,France,7:21:11
Kaiser Eddow,Male,"€54,28",mastercard,Games,Argentina,15:59:36
Natalina Harrald,Female,"€68,81",visa,Beauty,Portugal,20:07:46
Jada Girt,Female,"€67,84",visa,Automotive,France,10:59:18
Martainn Sturdgess,Male,"€27,85",mastercard,Toys,Germany,10:19:27
Josi Ten Broek,Female,"€24,82",mastercard,Music,Brazil,3:39:47
Margaret Flockhart,Female,"€93,93",visa,Industrial,France,8:21:02
Wendell Barnhart,Male,"€93,06",visa,Clothing,Argentina,22:46:08
Rosy Axup,Female,"€64,46",americanexpress,Music,Portugal,1:28:04
Edan Leupoldt,Male,"€78,72",mastercard,Games,Brazil,2:05:50
Loutitia Doley,Female,"€82,33",visa,Shoes,Portugal,12:42:18
Tedman Piper,Genderqueer,"€21,10",visa,Automotive,Brazil,16:24:31
Jared Fittes,Male,"€74,79",visa,Outdoors,France,23:53:29
Willabella Liverseege,Female,"€39,62",visa,Industrial,France,5:23:35
Shanon Beenham,Female,"€75,63",mastercard,Beauty,Argentina,11:10:20
Isador Noller,Male,"€31,16",visa,Sports,Brazil,7:47:55
Leland Lavelle,Male,"€88,17",americanexpress,Outdoors,France,2:41:05
Hattie Meiningen,Female,"€99,25",americanexpress,Computers,Portugal,16:28:46
Gabe Luetkemeyer,Male,"€81,22",mastercard,Tools,Brazil,8:55:17
Patten Bentham3,Male,"€24,77",mastercard,Tools,Argentina,0:16:10
Alessandro Edensor,Polygender,"€53,60",americanexpress,Jewelry,France,23:54:36
Frazer Leftley,Male,"€67,92",mastercard,Beauty,Brazil,6:01:23
Falito Tillerton,Male,"€37,50",mastercard,Toys,France,21:34:49
Frasquito Gellett,Male,"€36,73",visa,Kids,Brazil,18:35:38
Delbert Stapleton,Male,"€35,97",mastercard,Garden,Portugal,9:47:45
Hagan Meadowcroft,Male,"€58,21",mastercard,Games,France,3:35:29
Rhett Pauls,Male,"€82,13",visa,Automotive,Portugal,19:10:04
Rab Goodere,Male,"€74,66",americanexpress,Home,Argentina,7:55:29
Goldy Huxster,Female,"€24,40",americanexpress,Sports,Brazil,17:12:10
Valli Castle,Bigender,"€62,20",mastercard,Grocery,Portugal,14:20:13
Ulysses Cashen,Agender,"€77,43",mastercard,Jewelry,Portugal,19:30:54
Saul Trace,Male,"€50,32",visa,Electronics,Portugal,11:57:11
Meghan Look,Female,"€41,25",visa,Electronics,Portugal,23:24:06
Dawn Stathers,Female,"€60,17",visa,Beauty,France,11:02:35
Maddalena Towse,Female,"€78,14",visa,Garden,Argentina,17:10:42
Marylinda Giovanardi,Female,"€98,44",visa,Baby,Portugal,9:21:37
Vivyanne Woodfin,Female,"€52,55",mastercard,Shoes,Argentina,17:03:26
Sissie Gun,Female,"€1,56",visa,Garden,Portugal,6:46:27
Worthington Slowcock,Male,"€79,32",mastercard,Sports,Brazil,0:59:05
Leonora Bortoletti,Female,"€17,63",mastercard,Electronics,France,14:58:25
Munmro Brimham,Male,"€66,77",mastercard,Industrial,Brazil,14:44:07
Clari Heyward,Female,"€39,21",mastercard,Beauty,Argentina,17:10:30
Salomon Blastock,Male,"€19,60",visa,Garden,France,7:40:13
Cirilo Tramel,Male,"€2,85",visa,Outdoors,Argentina,7:07:51
Osgood Fuzzey,Male,"€49,08",americanexpress,Automotive,Brazil,11:03:28
Pascal Malarkey,Male,"€39,73",americanexpress,Clothing,Portugal,1:09:08
Marsh Lacoste,Male,"€88,58",visa,Computers,France,23:17:32
Shermie Loxdale,Male,"€40,86",visa,Automotive,Portugal,12:54:41
Curran Brosel,Male,"€35,66",visa,Tools,Portugal,17:40:19
Wilfrid Mullally,Male,"€57,73",mastercard,Jewelry,Brazil,19:04:57
Levy Castelot,Male,"€32,63",americanexpress,Clothing,France,11:32:13
Ric McCraine,Polygender,"€63,75",visa,Electronics,France,1:24:34
Magdalena Durrad,Female,"€19,86",mastercard,Shoes,France,12:07:36
Lisa Dunbobbin,Female,"€36,11",visa,Clothing,Portugal,3:48:20
Bobby McGeouch,Male,"€62,63",visa,Electronics,Portugal,2:35:06
Hobart MacAree,Male,"€33,48",visa,Health,Argentina,11:34:13
Brigid Allmark,Female,"€38,68",americanexpress,Electronics,Argentina,1:57:47
Burr Letford,Non-binary,"€70,82",americanexpress,Books,Brazil,20:35:58
Ramona Marjoribanks,Female,"€17,86",americanexpress,Clothing,Spain,20:52:30
Kynthia Barnet,Genderfluid,"€45,26",mastercard,Industrial,Portugal,17:37:06
Jada Wooton,Female,"€77,08",americanexpress,Beauty,France,4:05:44
Reggy Burd,Male,"€67,79",visa,Games,France,15:51:58
Gaven Cuss,Male,"€65,32",americanexpress,Electronics,Portugal,18:48:48
Stern Halton,Male,"€78,08",visa,Clothing,France,20:26:35
Tova Tackle,Female,"€78,90",mastercard,Shoes,Brazil,9:46:45
Kingston Matherson,Male,"€25,19",americanexpress,Industrial,France,12:26:39
Grissel Uppett,Female,"€78,86",americanexpress,Jewelry,Portugal,0:53:48
Wade Cisar,Male,"€23,45",americanexpress,Industrial,Brazil,6:12:39
Tierney Barney,Female,"€84,36",mastercard,Automotive,Portugal,14:52:17
Minor Blades,Male,"€14,70",visa,Beauty,Portugal,18:33:11
Bobette Kingzeth,Female,"€79,52",visa,Movies,Brazil,17:52:42
Damian Romanin,Male,"€46,92",visa,Sports,Portugal,10:43:29
Cindelyn Duffus,Female,"€22,50",americanexpress,Kids,Brazil,3:11:33
Antonius Kleen,Male,"€37,27",mastercard,Automotive,France,12:05:49
Adelaida Jocic,Female,"€91,02",americanexpress,Toys,Brazil,23:36:06
Lazar Hemeret,Male,"€26,29",mastercard,Movies,Portugal,15:24:25
Maynard Podd,Male,"€48,03",americanexpress,Tools,Argentina,0:00:17
Elysia Dickenson,Female,"€88,26",visa,Games,Portugal,7:27:00
Fleurette Scates,Female,"€48,16",americanexpress,Grocery,France,4:55:05
Charyl Kanter,Female,"€34,69",americanexpress,Shoes,Portugal,4:07:25
Adele Adamowitz,Female,"€97,45",mastercard,Clothing,Brazil,10:58:24
Leland Horrigan,Female,"€48,35",americanexpress,Clothing,Argentina,3:04:07
Percival Riceards,Male,"€77,01",mastercard,Grocery,Brazil,22:43:16
Adeline Vial,Female,"€15,60",americanexpress,Baby,Argentina,10:22:32
Wes Izard,Male,"€61,10",americanexpress,Jewelry,Portugal,5:51:15
Sissie Thickins,Female,"€50,31",mastercard,Health,France,10:01:22
Jo Lozano,Female,"€76,57",mastercard,Shoes,Argentina,22:40:14
Maxie Wilsone,Female,"€89,75",mastercard,Outdoors,France,6:27:47
Hermann Waggatt,Male,"€62,92",visa,Kids,Brazil,5:55:09
Letitia Maith,Female,"€20,04",visa,Home,Brazil,10:59:12
Geordie Dingate,Male,"€25,71",mastercard,Grocery,Brazil,6:36:19
Llewellyn Smead,Agender,"€16,33",americanexpress,Beauty,Brazil,9:08:56
Kinna Lamberts,Female,"€92,93",mastercard,Clothing,Portugal,22:05:25
Correy Braksper,Male,"€86,61",mastercard,Sports,Brazil,11:39:04
Dody Utton,Female,"€25,96",mastercard,Outdoors,France,13:42:18
Eamon Pay,Male,"€11,24",visa,Tools,France,5:00:43
Wilma Sedwick,Female,"€43,63",mastercard,Books,Brazil,3:02:40
Noami Wollacott,Female,"€74,03",visa,Toys,France,11:22:29
Prissie Rumgay,Female,"€69,75",visa,Shoes,Portugal,9:56:28
Obadias Durnall,Male,"€34,85",visa,Kids,Spain,5:12:46
Timi Kettridge,Female,"€97,94",americanexpress,Tools,Brazil,3:06:51
Clayborne Tabourin,Male,"€79,81",americanexpress,Computers,Portugal,11:14:30
Ignaz Harflete,Male,"€35,28",mastercard,Sports,Portugal,22:18:24
Amalia Bulteel,Female,"€31,77",visa,Garden,Argentina,4:13:56
Yorgos Peckett,Male,"€2,07",visa,Clothing,Portugal,0:53:52
Clayton Cram,Male,"€81,65",americanexpress,Jewelry,Portugal,10:43:44
Selle Aucourte,Female,"€91,85",mastercard,Automotive,Portugal,3:44:50
Benji Stobart,Male,"€98,80",americanexpress,Clothing,Portugal,0:59:50
Stephen Larcombe,Male,"€23,84",visa,Computers,Argentina,7:33:37
Gan Cortin,Male,"€28,72",visa,Tools,Germany,4:07:56
Ruthie Beldum,Female,"€79,87",mastercard,Beauty,Argentina,3:06:15
Bale Ainsworth,Male,"€71,45",americanexpress,Movies,Brazil,13:29:04
Tyne Greendale,Female,"€56,93",visa,Jewelry,Argentina,20:59:43
Rriocard Heather,Male,"€35,50",visa,Baby,Portugal,20:30:23
Jacquetta Magister,Female,"€95,99",americanexpress,Automotive,Portugal,17:54:28
Ingrim Figurski,Male,"€55,92",mastercard,Shoes,Brazil,9:42:05
Perri Middiff,Female,"€11,85",mastercard,Tools,Portugal,20:04:44
Tadio Vooght,Male,"€51,57",mastercard,Home,Brazil,19:40:36
Carissa Tennick,Female,"€5,26",americanexpress,Music,Portugal,0:46:30
Ameline Humerstone,Female,"€45,36",mastercard,Industrial,France,15:31:40
Stormi Thomerson,Female,"€70,50",mastercard,Automotive,Brazil,19:34:39
Thom Ephgrave,Male,"€0,85",visa,Electronics,Brazil,7:05:13
Farlie Ashton,Male,"€13,48",americanexpress,Beauty,Portugal,23:26:12
Rachael Blowfelde,Female,"€26,80",mastercard,Toys,Brazil,7:26:56
Hugibert Fincke,Male,"€95,35",americanexpress,Kids,Brazil,16:58:42
Benedikta Nelius,Female,"€98,26",visa,Sports,Argentina,23:01:24
Ulrica Meany,Female,"€51,63",americanexpress,Jewelry,Portugal,22:39:34
Nadine Spera,Female,"€37,39",mastercard,Beauty,Brazil,23:03:55
Kerwinn Colenutt,Male,"€86,44",americanexpress,Toys,France,11:39:28
Annabal Burdoun,Female,"€45,40",visa,Health,Spain,9:00:19
Lewes Padefield,Male,"€90,22",visa,Clothing,Brazil,2:00:14
Rana Warret,Female,"€91,59",americanexpress,Jewelry,Spain,20:02:01
Traver Boyles,Male,"€12,52",americanexpress,Music,Portugal,13:19:49
Mikel Ropars,Male,"€65,90",americanexpress,Electronics,France,19:10:30
Caty Kenrat,Female,"€49,85",mastercard,Electronics,France,16:45:11
Aime Westmarland,Agender,"€39,33",visa,Industrial,France,21:45:55
Belia Veltman,Female,"€42,97",americanexpress,Kids,Brazil,7:23:28
Veronica Cicerone,Female,"€93,66",mastercard,Automotive,Brazil,15:03:38
Antoni Capener,Male,"€67,41",mastercard,Movies,Brazil,23:51:07
Curry Bellino,Male,"€61,66",americanexpress,Garden,Argentina,22:09:57
Dale Poles,Male,"€76,39",americanexpress,Automotive,Brazil,5:32:28
Zachary Cuttler,Male,"€75,94",mastercard,Computers,Brazil,0:21:54
Maxie Flatman,Female,"€52,66",americanexpress,Baby,Argentina,21:12:44
Payton Mowsdale,Male,"€54,30",americanexpress,Home,Brazil,3:01:57
Gabriella Gooderham,Female,"€92,34",visa,Automotive,Argentina,23:37:13
Curtice Dicty,Male,"€97,68",americanexpress,Music,Brazil,11:39:16
Roberta Limrick,Polygender,"€85,18",mastercard,Tools,France,14:03:05
Osbourne Maughan,Male,"€68,33",visa,Garden,Portugal,23:30:41
Marcie Blacklock,Female,"€76,04",visa,Tools,Argentina,2:50:15
Nonna Rickword,Female,"€26,99",mastercard,Outdoors,Portugal,8:38:33
Rasia Suttling,Non-binary,"€66,25",americanexpress,Shoes,Brazil,16:32:54
Cathrine Dullard,Female,"€71,70",mastercard,Toys,Germany,6:07:32
Maxwell Chrisp,Male,"€74,43",mastercard,Outdoors,France,0:04:06
Pris Danzey,Female,"€49,75",mastercard,Jewelry,Portugal,5:50:49
Herculie Attwater,Male,"€73,36",mastercard,Clothing,Argentina,3:41:26
Desiree Yarranton,Female,"€69,75",visa,Toys,Argentina,12:29:25
Codie Kilmurray,Female,"€42,71",americanexpress,Beauty,Brazil,8:16:15
Marjie Sally,Female,"€6,84",mastercard,Music,Portugal,6:57:02
Jack Sclater,Polygender,"€16,04",mastercard,Home,Brazil,13:00:04
Freddie Medhurst,Male,"€76,24",americanexpress,Clothing,Brazil,6:17:23
Katerine Allsep,Female,"€88,76",mastercard,Industrial,Brazil,3:00:40
Ashby Paolazzi,Male,"€57,56",americanexpress,Sports,Brazil,4:22:03
Barny Gogie,Male,"€87,87",visa,Automotive,Brazil,4:07:51
Charin Mantz,Female,"€82,06",visa,Computers,Brazil,7:11:54
Erskine Hansman,Male,"€52,58",visa,Jewelry,Brazil,6:43:37
Emlen Morrell,Male,"€29,56",americanexpress,Music,France,12:49:46
Demetri Coutthart,Male,"€98,91",mastercard,Automotive,France,4:57:27
Harmon Durman,Male,"€88,61",americanexpress,Toys,France,23:34:55
Lynelle Hattam,Female,"€21,98",mastercard,Shoes,Brazil,21:01:50
Karlyn Schuck,Female,"€52,34",americanexpress,Grocery,Portugal,21:33:16
Audy Arrundale,Genderqueer,"€94,68",americanexpress,Clothing,France,22:07:32
Clayborne Celez,Male,"€38,39",mastercard,Computers,Portugal,2:11:10
Cordie Primrose,Female,"€22,77",visa,Automotive,Brazil,3:35:23
Bail Wadlow,Male,"€46,83",visa,Industrial,Portugal,9:38:14
Gaelan Borwick,Male,"€49,84",visa,Kids,Spain,11:30:24
Talbot Tireman,Male,"€86,51",americanexpress,Outdoors,France,19:15:06
Nappie Morman,Male,"€5,13",americanexpress,Games,France,19:58:23
Weston Reyes,Male,"€14,99",americanexpress,Beauty,Portugal,4:39:28
Belicia Summerlad,Female,"€37,89",visa,Beauty,France,22:03:20
Theodor Gier,Male,"€13,62",mastercard,Music,France,20:10:00
Sid Solman,Male,"€36,03",visa,Health,Portugal,22:41:25
Sibilla Housecraft,Female,"€87,10",visa,Baby,Portugal,13:10:00
Ardine Gard,Female,"€7,98",americanexpress,Books,France,14:04:43
Auberon Baudouin,Male,"€16,86",mastercard,Kids,France,3:01:30
Suzie Hilhouse,Female,"€84,82",visa,Grocery,Brazil,11:00:31
Brod Cohrs,Male,"€88,58",visa,Music,Portugal,5:45:41
Doroteya Seaward,Female,"€39,19",mastercard,Grocery,Argentina,10:37:55
Matelda Jessope,Female,"€44,97",americanexpress,Music,France,16:25:33
Kyle Klimkovich,Male,"€54,82",mastercard,Shoes,Brazil,0:20:12
Sonnie Kiddye,Female,"€17,38",visa,Garden,Argentina,15:28:20
Tracie Standbridge,Female,"€23,82",visa,Computers,Brazil,2:22:59
Robenia Roakes,Female,"€1,29",visa,Home,Portugal,14:48:42
Stanislaus Brantl,Male,"€79,85",visa,Automotive,Argentina,16:59:40
Zahara De Maria,Female,"€48,44",americanexpress,Shoes,Brazil,0:03:17
Rickey Battle,Male,"€27,86",americanexpress,Games,Portugal,0:04:07
Lew Catcherside,Male,"€13,42",mastercard,Books,France,10:24:30
Micah Quarry,Male,"€75,12",visa,Electronics,Portugal,1:43:12
Patsy Bridges,Male,"€55,44",americanexpress,Movies,Portugal,15:50:36
Nichols Boutflour,Male,"€17,52",visa,Games,France,23:10:09
Christiano Rudd,Male,"€51,45",americanexpress,Shoes,Portugal,12:05:59
Lon Hearl,Male,"€98,41",americanexpress,Beauty,Portugal,23:14:37
Alicia Gorioli,Bigender,"€30,86",mastercard,Toys,France,10:29:21
Minnaminnie Dollar,Female,"€54,26",mastercard,Jewelry,Portugal,4:03:19
Garreth Eminson,Male,"€35,60",americanexpress,Sports,France,23:59:00
Sella Staresmeare,Female,"€83,62",visa,Computers,Brazil,2:45:39
Yetty Durrant,Female,"€56,36",mastercard,Grocery,France,15:51:34
Hubert Kealy,Male,"€93,22",visa,Movies,Portugal,14:21:14
Lorne Sutterby,Male,"€70,39",americanexpress,Sports,Portugal,8:55:41
Ogden Strainge,Male,"€11,89",visa,Home,Portugal,14:29:44
Ringo Dubarry,Male,"€82,12",americanexpress,Books,Brazil,9:47:44
Luciana Atterbury,Female,"€87,16",mastercard,Baby,Brazil,4:24:28
Hube Risebrow,Male,"€46,23",mastercard,Games,France,21:46:04
Lonnie Maccree,Polygender,"€25,98",visa,Kids,Brazil,15:36:26
Dawna Klosa,Female,"€73,11",americanexpress,Movies,Argentina,20:51:56
Loise Catonnet,Female,"€54,44",americanexpress,Computers,Brazil,23:45:05
Matias Rumbellow,Male,"€76,68",americanexpress,Shoes,Brazil,14:38:20
Francesca Klas,Female,"€42,61",americanexpress,Health,France,2:16:50
Gennifer Empson,Female,"€38,42",americanexpress,Sports,Brazil,22:46:20
Idelle Phizacklea,Female,"€15,72",mastercard,Toys,Brazil,7:00:30
Vinni Gotfrey,Female,"€26,79",americanexpress,Sports,France,10:59:54
Wilbert Trubshawe,Male,"€1,87",mastercard,Games,Portugal,11:51:44
Osbourne Hartness,Male,"€35,74",visa,Tools,Argentina,4:09:51
Edgar Karczinski,Male,"€8,05",mastercard,Kids,Portugal,20:15:38
Hali Blackmoor,Female,"€3,25",mastercard,Movies,Portugal,12:50:03
Talyah L'argent,Female,"€20,10",visa,Toys,Germany,3:42:35
Estrellita Highwood,Female,"€4,25",mastercard,Tools,Portugal,6:01:54
Collin Ferriday,Male,"€5,02",mastercard,Kids,France,20:25:12
Roosevelt O'Dee,Non-binary,"€96,44",americanexpress,Jewelry,Brazil,6:02:27
Elbertine Blankau,Non-binary,"€98,72",americanexpress,Electronics,Portugal,2:29:49
Shelley Halt,Male,"€64,08",mastercard,Beauty,Argentina,10:29:46
Minnnie Hiddy,Female,"€49,95",mastercard,Movies,Brazil,21:15:24
Craggie Walewicz,Male,"€83,10",americanexpress,Music,Portugal,13:22:31
Delora Gammill,Female,"€76,08",visa,Electronics,Portugal,11:07:32
Peder Yousef,Male,"€80,99",mastercard,Books,France,8:33:34
Giraud Skillanders,Male,"€84,97",visa,Sports,Portugal,0:38:48
Addy Parrin,Male,"€49,80",mastercard,Tools,Argentina,7:36:34
Emera Heffron,Female,"€85,42",visa,Clothing,Portugal,13:05:07
Isak Foad,Male,"€57,78",americanexpress,Kids,Portugal,16:08:18
Giraldo Brimilcome,Male,"€2,45",mastercard,Tools,Argentina,18:40:06
Valerie Feragh,Female,"€73,49",americanexpress,Beauty,France,17:06:26
Anthony Rushsorth,Male,"€96,32",visa,Garden,Portugal,21:00:40
Hanni Martt,Female,"€83,10",americanexpress,Sports,Portugal,2:14:01
Maurie Vittore,Bigender,"€39,88",mastercard,Books,Portugal,8:25:28
Vidovik Witcomb,Male,"€51,97",mastercard,Tools,France,22:27:34
Rudie Copestick,Male,"€17,82",mastercard,Games,France,14:29:45
Benoit MacTrusty,Male,"€10,21",mastercard,Toys,Brazil,11:53:05
Curran ducarme,Male,"€49,51",visa,Clothing,Brazil,16:57:10
Cindra Luckcuck,Female,"€30,34",visa,Jewelry,Portugal,13:54:05
Karol Jestico,Female,"€87,51",visa,Outdoors,France,3:13:08
Sandy Keir,Male,"€96,40",mastercard,Grocery,Brazil,20:02:13
Northrop Boice,Male,"€46,49",mastercard,Electronics,Portugal,19:55:08
Lorilee Folley,Female,"€42,13",mastercard,Sports,Brazil,7:43:05
Maison Strode,Male,"€32,16",visa,Computers,Brazil,0:25:57
Nicol O'Leary,Male,"€62,72",americanexpress,Jewelry,Brazil,19:46:47
Brocky Barrus,Male,"€0,18",mastercard,Baby,Portugal,10:31:27
Mariam Rase,Female,"€30,23",americanexpress,Music,Brazil,10:46:22
Dorian Fenner,Female,"€8,71",americanexpress,Garden,France,0:37:21
Margo Driussi,Female,"€57,14",visa,Shoes,Germany,22:08:20
Hewett Rivilis,Male,"€2,26",americanexpress,Toys,Argentina,4:33:44
Gretel Harden,Female,"€90,04",mastercard,Electronics,Germany,18:48:13
Cathrine Rowaszkiewicz,Female,"€37,41",americanexpress,Kids,Germany,22:10:23
Merwyn Demkowicz,Male,"€84,58",americanexpress,Outdoors,Argentina,0:00:18
Ave Capron,Male,"€81,60",americanexpress,Beauty,France,8:48:30
Simone Cecere,Female,"€46,31",mastercard,Jewelry,Argentina,18:48:12
Sarita McCreath,Female,"€14,59",visa,Grocery,Argentina,16:05:04
Eugenia Shurmer,Genderqueer,"€36,41",visa,Baby,Portugal,17:51:46
Hilary Battaille,Female,"€55,70",visa,Computers,Brazil,0:43:04
Alicea Creagh,Female,"€23,34",mastercard,Books,Brazil,9:33:52
Chaim Catlow,Male,"€12,99",mastercard,Garden,Argentina,12:58:05
Nick Woodwin,Male,"€92,91",mastercard,Music,France,2:50:18
Poul Jerrold,Male,"€14,87",visa,Home,Portugal,18:16:36
Curtis Caldicot,Male,"€71,03",visa,Books,France,13:02:19
Tad Blint,Male,"€10,37",visa,Sports,Brazil,13:21:48
Gifford Turbard,Male,"€58,90",americanexpress,Books,Argentina,14:37:12
Blanche Somerfield,Female,"€21,77",mastercard,Jewelry,France,14:59:52
Vasily Taffee,Male,"€57,61",americanexpress,Sports,Portugal,13:02:16
Hewie Torbet,Male,"€59,44",americanexpress,Music,Brazil,5:48:13
Cosetta Frenzl,Female,"€85,80",americanexpress,Baby,Portugal,22:12:03
Christiana Lax,Female,"€76,68",visa,Clothing,Portugal,14:08:38
Crin Girkin,Female,"€21,08",visa,Automotive,Brazil,7:52:54
Turner Sharer,Male,"€14,56",visa,Jewelry,Brazil,8:30:47
Samara Delicate,Female,"€93,06",visa,Computers,Spain,6:53:14
Nilson Blamires,Male,"€44,73",mastercard,Movies,Argentina,2:35:15
Lola Casaroli,Female,"€49,50",mastercard,Industrial,France,16:05:11
Pen Scalera,Female,"€48,20",visa,Automotive,Portugal,10:15:04
Ike Shaxby,Male,"€19,11",visa,Kids,Brazil,4:54:22
Raf Cousins,Female,"€58,42",mastercard,Games,Argentina,21:35:40
Jule Filipson,Male,"€63,06",visa,Beauty,Brazil,1:20:59
Everett Craigmile,Male,"€0,12",americanexpress,Clothing,Portugal,10:05:58
Greggory Donohoe,Male,"€23,39",mastercard,Automotive,Portugal,23:03:37
Mile Palfrie,Male,"€26,57",visa,Industrial,Brazil,19:04:57
Gabriel Thunnercliffe,Male,"€31,78",visa,Automotive,Portugal,18:42:59
Philly Haggie,Female,"€16,42",visa,Jewelry,Argentina,21:06:14
Buckie Carlisso,Male,"€81,42",mastercard,Clothing,Brazil,11:16:12
Dun Mulqueen,Male,"€85,04",americanexpress,Industrial,Brazil,15:07:58
Sinclair Garvagh,Male,"€34,95",mastercard,Games,Brazil,20:48:34
Caren Parry,Female,"€23,68",mastercard,Outdoors,Portugal,22:14:17
Horatio Stutter,Male,"€98,56",visa,Kids,Brazil,9:42:59
Sibeal Wrankling,Female,"€60,26",americanexpress,Music,Argentina,21:32:44
Opaline De Carteret,Genderfluid,"€14,53",visa,Jewelry,Portugal,2:58:34
Joy Tukely,Female,"€4,09",visa,Shoes,Portugal,5:51:33
Cathryn Starkie,Female,"€17,98",visa,Movies,Brazil,20:19:44
Dusty Lunt,Female,"€86,92",visa,Movies,France,1:35:55
Jaymie O' Lone,Male,"€10,96",americanexpress,Shoes,Argentina,9:48:30
Glynn Sinott,Bigender,"€95,01",mastercard,Shoes,France,15:38:44
Fraser Levington,Male,"€12,51",americanexpress,Games,Spain,17:52:22
Trip Speek,Male,"€44,34",americanexpress,Books,Brazil,16:08:51
Vin Kerwin,Male,"€33,87",mastercard,Health,Portugal,21:34:07
Skipper Forder,Male,"€47,37",americanexpress,Health,Brazil,1:01:46
Darsey Parris,Female,"€31,02",mastercard,Baby,France,1:11:44
Poppy Hurlston,Female,"€86,57",americanexpress,Shoes,Portugal,7:06:40
Terrell Osgar,Non-binary,"€70,33",americanexpress,Automotive,Portugal,21:19:14
Ellsworth Callen,Male,"€74,96",visa,Industrial,Portugal,2:17:24
Matthus Iron,Male,"€89,02",mastercard,Shoes,Portugal,6:44:57
Sauncho Fanthome,Male,"€95,01",mastercard,Baby,Argentina,7:29:45
